location,source,target
0xb9d2cc@mhfdat-jp.bin,美食珠ＳＰ,Food SP
0xb9d2d0@mhfdat-jp.bin,教官珠貤,Instructor Gem Ⅰ
0xb9d2d4@mhfdat-jp.bin,教官珠賖,Instructor Gem Ⅱ
0xb9d2d8@mhfdat-jp.bin,教官珠賕,Instructor Gem Ⅲ
0xb9d2dc@mhfdat-jp.bin,教官珠賙,Instructor Gem Ⅳ
0xb9d2e0@mhfdat-jp.bin,教官珠𧶠,Instructor Gem Ⅴ
0xb9d2e4@mhfdat-jp.bin,カム・オルガロンの書,Kamu Orugaron Info
0xb9d2e8@mhfdat-jp.bin,ノノ・オルガロンの書,Nono Orugaron Info
0xb9d2ec@mhfdat-jp.bin,デュラガウアの書,Dyuragaua Info
0xb9d2f0@mhfdat-jp.bin,グレンゼブルの書,Gurenzeburu Info
0xb9d2f4@mhfdat-jp.bin,ルコディオラの書,Rukodiora Info
0xb9d2f8@mhfdat-jp.bin,ゴゴモアの書,Gogomoa Info
0xb9d2fc@mhfdat-jp.bin,タイクンザムザの書,Taikun Zamuza Info
0xb9d300@mhfdat-jp.bin,アビオルグの書,Abiorugu Info
0xb9d304@mhfdat-jp.bin,クアルセプスの書,Kuarusepusu Info
0xb9d308@mhfdat-jp.bin,オディバトラスの書,Odibatorasu Info
0xb9d30c@mhfdat-jp.bin,凍海獣の書,Polar Sea Info
0xb9d310@mhfdat-jp.bin,ファルノックの書,Farunokku Info
0xb9d314@mhfdat-jp.bin,ヒュジキキの書,Hyujikiki Info
0xb9d318@mhfdat-jp.bin,ミドガロンの書,Midogaron Info
0xb9d31c@mhfdat-jp.bin,ギアオルグの書,Giaorugu Info
0xb9d320@mhfdat-jp.bin,アノルパティスの書,Anorupatisu Info
0xb9d324@mhfdat-jp.bin,シャンティエンの書,Shantien Info
0xb9d328@mhfdat-jp.bin,レビディオラの書,Rebidiora Info
0xb9d32c@mhfdat-jp.bin,ディスフィロアの書,Disufiroa Info
0xb9d330@mhfdat-jp.bin,ゴウガルフの書,Gougarf Info
0xb9d334@mhfdat-jp.bin,バルラガルの書,Baruragaru Info
0xb9d338@mhfdat-jp.bin,ゼルレウスの書,Zerureusu Info
0xb9d33c@mhfdat-jp.bin,メラギナスの書,Meraginasu Info
0xb9d340@mhfdat-jp.bin,フォロクルルの書,Forokururu Info
0xb9d344@mhfdat-jp.bin,ディオレックスの書,Diorekkusu Info
0xb9d348@mhfdat-jp.bin,イナガミの書,Inagami Info
0xb9d34c@mhfdat-jp.bin,ガルバダオラの書,Garuba Daora Info
0xb9d350@mhfdat-jp.bin,ポボルバルムの書,Poborubarumu Info
0xb9d354@mhfdat-jp.bin,ヴァルサブロスの書,Varusaburosu Info
0xb9d358@mhfdat-jp.bin,ハルドメルグの書,Harudomerugu Info
0xb9d35c@mhfdat-jp.bin,グレアドモスの書,Gureadomosu Info
0xb9d360@mhfdat-jp.bin,太極の印書,Tai Chi Stamp
0xb9d364@mhfdat-jp.bin,ダミー,(dummy)
0xb9d368@mhfdat-jp.bin,ダミー,(dummy)
0xb9d36c@mhfdat-jp.bin,ダミー,(dummy)
0xb9d370@mhfdat-jp.bin,ダミー,(dummy)
0xb9d374@mhfdat-jp.bin,ダミー,(dummy)
0xb9d378@mhfdat-jp.bin,白導師之書,White Scholar Tome
0xb9d37c@mhfdat-jp.bin,ダミー,(dummy)
0xb9d380@mhfdat-jp.bin,ダミー,(dummy)
0xb9d384@mhfdat-jp.bin,ダミー,(dummy)
0xb9d388@mhfdat-jp.bin,ダミー,(dummy)
0xb9d38c@mhfdat-jp.bin,ダミー,(dummy)
0xb9d390@mhfdat-jp.bin,新たな開拓者の印,Pioneer Mark
0xb9d394@mhfdat-jp.bin,先人たる狩人の印,Lineage Mark
0xb9d398@mhfdat-jp.bin,親愛なる仲間の証,Friend's letter
0xb9d39c@mhfdat-jp.bin,幻獣討伐の証,Kirin Proof
0xb9d3a0@mhfdat-jp.bin,鋼龍討伐の証,Kushala Proof
0xb9d3a4@mhfdat-jp.bin,灰晶蠍の堅殻,Jebia Carapace
0xb9d3a8@mhfdat-jp.bin,灰晶蠍の尖爪,Jebia Claw
0xb9d3ac@mhfdat-jp.bin,灰晶蠍の大顎,Jebia Jaw
0xb9d3b0@mhfdat-jp.bin,灰晶蠍の輝晶石,Jebia Tail Crystal
0xb9d3b4@mhfdat-jp.bin,灰晶蠍の靭尾,Jebia Tail
0xb9d3b8@mhfdat-jp.bin,灰晶蠍の体液,Jebia Wht Blood
0xb9d3bc@mhfdat-jp.bin,灰晶蠍の黄色体液,Jebia Ylw Blood
0xb9d3c0@mhfdat-jp.bin,灰晶蠍の蒼色体液,Jebia Blue Blood
0xb9d3c4@mhfdat-jp.bin,灰晶蠍の紅色体液,Jebia Red Blood
0xb9d3c8@mhfdat-jp.bin,灰晶蠍の血晶石,Jebia Blood Stone
0xb9d3cc@mhfdat-jp.bin,Ｎの塊,Netcafe Token
0xb9d3d0@mhfdat-jp.bin,思い出のかけら,Memory Fragm
0xb9d3d4@mhfdat-jp.bin,誰かの王冠,Lost Crown
0xb9d3d8@mhfdat-jp.bin,珠剣【氷】生産券,Pearl Sword I Tkt
0xb9d3dc@mhfdat-jp.bin,珠剣【火】生産券,Pearl Sword F Tkt
0xb9d3e0@mhfdat-jp.bin,秘刀【雷】生産券,Secret Sword T Tkt
0xb9d3e4@mhfdat-jp.bin,１周年生産券・頭,1st Year Head Tkt
0xb9d3e8@mhfdat-jp.bin,１周年生産券・胴,1st Year Body Tkt
0xb9d3ec@mhfdat-jp.bin,１周年生産券・腕,1st Year Arms Tkt
0xb9d3f0@mhfdat-jp.bin,１周年生産券・腰,1st Year Waist Tkt
0xb9d3f4@mhfdat-jp.bin,１周年生産券・脚,1st Year Legs Tkt
0xb9d3f8@mhfdat-jp.bin,撃龍鎚の報告書,Dragstriker Report
0xb9d3fc@mhfdat-jp.bin,奇面王の悪戯,King's Mischief
0xb9d400@mhfdat-jp.bin,兵器設計書,Secret Weapon Plan
0xb9d404@mhfdat-jp.bin,茶の布地,Brown Fabric
0xb9d408@mhfdat-jp.bin,投げタル爆弾,Throwing Bomb
0xb9d40c@mhfdat-jp.bin,大タル爆弾Ｇ２,L.Barrel Bomb G2
0xb9d410@mhfdat-jp.bin,獣人の宝,Lynian Trsr
0xb9d414@mhfdat-jp.bin,獣人の上宝,Lynian Trsr+
0xb9d418@mhfdat-jp.bin,獣人の秘宝,Lynian Hdn Trsr
0xb9d41c@mhfdat-jp.bin,獣人の紅玉,Lynian Ruby
0xb9d420@mhfdat-jp.bin,獣人の上紅玉,Lynian Ruby+
0xb9d424@mhfdat-jp.bin,獣人の秘紅玉,Lynian Divine Ruby
0xb9d428@mhfdat-jp.bin,草食種の角,Herbivore Horn
0xb9d42c@mhfdat-jp.bin,草食種の堅角,Herbivore Horn+
0xb9d430@mhfdat-jp.bin,草食種の重角,Herbivore Hardhorn
0xb9d434@mhfdat-jp.bin,草食種の皮,Herbivore Pelt
0xb9d438@mhfdat-jp.bin,草食種の上皮,Herbivore Pelt+
0xb9d43c@mhfdat-jp.bin,草食種の特上皮,Herbivore Finepelt
0xb9d440@mhfdat-jp.bin,草食種の骨,Herbivore Bone
0xb9d444@mhfdat-jp.bin,草食種の堅骨,Herbivore Bone+
0xb9d448@mhfdat-jp.bin,草食種の重骨,Herbivore Hardbone
0xb9d44c@mhfdat-jp.bin,草食種の蹄,Herbivore Hoof
0xb9d450@mhfdat-jp.bin,草食種の堅蹄,Herbivore Hoof+
0xb9d454@mhfdat-jp.bin,草食種の重蹄,Herbivore Hoof++
0xb9d458@mhfdat-jp.bin,草食種の殻,Herbivore Shell
0xb9d45c@mhfdat-jp.bin,草食種の堅殻,Herbivore Carapace
0xb9d460@mhfdat-jp.bin,草食種の重殻,Herbivore Cortex
0xb9d464@mhfdat-jp.bin,草食種の牙,Herbivore Fang
0xb9d468@mhfdat-jp.bin,草食種の堅牙,Herbivore Fang+
0xb9d46c@mhfdat-jp.bin,草食種の重牙,Herbivore Hardfang
0xb9d470@mhfdat-jp.bin,牙獣種の毛皮,Pelagus Hide
0xb9d474@mhfdat-jp.bin,牙獣種の上毛皮,Pelagus Hide+
0xb9d478@mhfdat-jp.bin,牙獣種の厚毛皮,Pelagus Tough Hide
0xb9d47c@mhfdat-jp.bin,牙獣種の牙,Pelagus Fang
0xb9d480@mhfdat-jp.bin,牙獣種の鋭牙,Pelagus Fang+
0xb9d484@mhfdat-jp.bin,牙獣種の重牙,Pelagus Hard Fang
0xb9d488@mhfdat-jp.bin,牙獣種の爪,Pelagus Claw
0xb9d48c@mhfdat-jp.bin,牙獣種の尖爪,Pelagus Claw+
0xb9d490@mhfdat-jp.bin,牙獣種の剛爪,Pelagus Hard Claw
0xb9d494@mhfdat-jp.bin,牙獣種の尾,Pelagus Tail
0xb9d498@mhfdat-jp.bin,牙獣種の靭尾,Pelagus Tail+
0xb9d49c@mhfdat-jp.bin,牙獣種の剛尾,Pelagus Hard Tail
0xb9d4a0@mhfdat-jp.bin,甲虫種の殻,Insect Shell
0xb9d4a4@mhfdat-jp.bin,甲虫種の堅殻,Insect Carapace
0xb9d4a8@mhfdat-jp.bin,甲虫種の重殻,Insect Cortex
0xb9d4ac@mhfdat-jp.bin,甲虫種の針,Insect Needle
0xb9d4b0@mhfdat-jp.bin,甲虫種の鋭針,Insect Needle+
0xb9d4b4@mhfdat-jp.bin,甲虫種の凶針,Insect Stinger
0xb9d4b8@mhfdat-jp.bin,甲虫種の液,Insect Fluid
0xb9d4bc@mhfdat-jp.bin,甲虫種の濃液,Insect Fluid+
0xb9d4c0@mhfdat-jp.bin,甲虫種の特濃液,Insect Thick Fluid
0xb9d4c4@mhfdat-jp.bin,甲殻種の殻,Carapaceon Shell
0xb9d4c8@mhfdat-jp.bin,甲殻種の堅殻,Carapaceon Cpc
0xb9d4cc@mhfdat-jp.bin,甲殻種の重殻,Carapaceon Cortex
0xb9d4d0@mhfdat-jp.bin,甲殻種の鋏,Carapaceon Pincer
0xb9d4d4@mhfdat-jp.bin,甲殻種の尖鋏,Carapaceon Pincer+
0xb9d4d8@mhfdat-jp.bin,甲殻種の剛鋏,Carapaceon T.Pincr
0xb9d4dc@mhfdat-jp.bin,甲殻種の刃,Carapaceon Blade
0xb9d4e0@mhfdat-jp.bin,甲殻種の鋭刃,Carapaceon Blade+
0xb9d4e4@mhfdat-jp.bin,甲殻種の凶刃,Carapaceon Gasher
0xb9d4e8@mhfdat-jp.bin,飛竜種の殻,F.Wyvern Shell
0xb9d4ec@mhfdat-jp.bin,飛竜種の堅殻,F.Wyvern Carapace
0xb9d4f0@mhfdat-jp.bin,飛竜種の重殻,F.Wyvern Cortex
0xb9d4f4@mhfdat-jp.bin,飛竜種の牙,F.Wyvern Fang
0xb9d4f8@mhfdat-jp.bin,飛竜種の鋭牙,F.Wyvern Fang+
0xb9d4fc@mhfdat-jp.bin,飛竜種の重牙,F.Wyvern Hardfang
0xb9d500@mhfdat-jp.bin,飛竜種の爪,F.Wyvern Claw
0xb9d504@mhfdat-jp.bin,飛竜種の尖爪,F.Wyvern Claw+
0xb9d508@mhfdat-jp.bin,飛竜種の剛爪,F.Wyvern Riptalon
0xb9d50c@mhfdat-jp.bin,飛竜種の骨,F.Wyvern Bone
0xb9d510@mhfdat-jp.bin,飛竜種の堅骨,F.Wyvern Bone+
0xb9d514@mhfdat-jp.bin,飛竜種の重骨,F.Wyvern Hardbone
0xb9d518@mhfdat-jp.bin,飛竜種の皮,F.Wyvern Skin
0xb9d51c@mhfdat-jp.bin,飛竜種の上皮,F.Wyvern Skin+
0xb9d520@mhfdat-jp.bin,飛竜種の特上皮,F.Wyvern Finehide
0xb9d524@mhfdat-jp.bin,飛竜種の翼,F.Wyvern Wing
0xb9d528@mhfdat-jp.bin,飛竜種の上翼,F.Wyvern Wing+
0xb9d52c@mhfdat-jp.bin,飛竜種の剛翼,F.Wyvern Fellwing
0xb9d530@mhfdat-jp.bin,飛竜種の尾,F.Wyvern Tail
0xb9d534@mhfdat-jp.bin,飛竜種の靭尾,F.Wyvern Tail+
0xb9d538@mhfdat-jp.bin,飛竜種の剛尾,F.Wyvern Hardtail
0xb9d53c@mhfdat-jp.bin,飛竜種の棘,F.Wyvern Spike
0xb9d540@mhfdat-jp.bin,飛竜種の上棘,F.Wyvern Spike+
0xb9d544@mhfdat-jp.bin,飛竜種の秘棘,F.Wyvern Surspike
0xb9d548@mhfdat-jp.bin,飛竜種の角,F.Wyvern Horn
0xb9d54c@mhfdat-jp.bin,飛竜種の尖角,F.Wyvern Horn+
0xb9d550@mhfdat-jp.bin,飛竜種の剛角,F.Wyvern Hardhorn
0xb9d554@mhfdat-jp.bin,飛竜種の鱗,F.Wyvern Scale
0xb9d558@mhfdat-jp.bin,飛竜種の上鱗,F.Wyvern Scale+
0xb9d55c@mhfdat-jp.bin,飛竜種の厚鱗,F.Wyvern Shard
0xb9d560@mhfdat-jp.bin,飛竜種の血,F.Wyvern Blood
0xb9d564@mhfdat-jp.bin,飛竜種の濃血,F.Wyvern Blood+
0xb9d568@mhfdat-jp.bin,飛竜種の特濃血,F.Wyvern Pureblood
0xb9d56c@mhfdat-jp.bin,飛竜種の珠,F.Wyvern Gem
0xb9d570@mhfdat-jp.bin,飛竜種の上珠,F.Wyvern Gem+
0xb9d574@mhfdat-jp.bin,飛竜種の秘珠,F.Wyvern Puregem
0xb9d578@mhfdat-jp.bin,飛竜種の頭,F.Wyvern Head
0xb9d57c@mhfdat-jp.bin,飛竜種の堅頭,F.Wyvern Scalp
0xb9d580@mhfdat-jp.bin,飛竜種の重頭,F.Wyvern Crown
0xb9d584@mhfdat-jp.bin,飛竜種の髄,F.Wyvern Marrow
0xb9d588@mhfdat-jp.bin,飛竜種の上髄,F.Wyvern Marrow+
0xb9d58c@mhfdat-jp.bin,飛竜種の真髄,F.Wyvern Myeloid
0xb9d590@mhfdat-jp.bin,飛竜種の肝,F.Wyvern Liver
0xb9d594@mhfdat-jp.bin,飛竜種の上肝,F.Wyvern Liver+
0xb9d598@mhfdat-jp.bin,飛竜種の真肝,F.Wyvern Hvy Liver
0xb9d59c@mhfdat-jp.bin,飛竜種の顎,F.Wyvern Jaw
0xb9d5a0@mhfdat-jp.bin,飛竜種の堅顎,F.Wyvern Jaw+
0xb9d5a4@mhfdat-jp.bin,飛竜種の重顎,F.Wyvern Hardjaw
0xb9d5a8@mhfdat-jp.bin,飛竜種の涙,F.Wyvern Tear
0xb9d5ac@mhfdat-jp.bin,飛竜種の上涙,F.Wyvern Tear+
0xb9d5b0@mhfdat-jp.bin,飛竜種の秘涙,F.Wyvern Pure Tear
0xb9d5b4@mhfdat-jp.bin,飛竜種の液,F.Wyvern Fluid
0xb9d5b8@mhfdat-jp.bin,飛竜種の濃液,F.Wyvern Fluid+
0xb9d5bc@mhfdat-jp.bin,飛竜種の特濃液,F.Wyvern Broth
0xb9d5c0@mhfdat-jp.bin,魚竜種の鱗,Piscine Scale
0xb9d5c4@mhfdat-jp.bin,魚竜種の上鱗,Piscine Scale+
0xb9d5c8@mhfdat-jp.bin,魚竜種の厚鱗,Piscine Thck Scale
0xb9d5cc@mhfdat-jp.bin,魚竜種のヒレ,Piscine Fin
0xb9d5d0@mhfdat-jp.bin,魚竜種の上ビレ,Piscine Fin+
0xb9d5d4@mhfdat-jp.bin,魚竜種の特上ビレ,Piscine Hard Fin
0xb9d5d8@mhfdat-jp.bin,魚竜種の血,Piscine Blood
0xb9d5dc@mhfdat-jp.bin,魚竜種の濃血,Piscine Blood+
0xb9d5e0@mhfdat-jp.bin,魚竜種の特濃血,Piscine Thck Blood
0xb9d5e4@mhfdat-jp.bin,魚竜種の牙,Piscine Tusk
0xb9d5e8@mhfdat-jp.bin,魚竜種の鋭牙,Piscine Tusk+
0xb9d5ec@mhfdat-jp.bin,魚竜種の重牙,Piscine Hardtusk
0xb9d5f0@mhfdat-jp.bin,魚竜種のエラ,Piscine Gills
0xb9d5f4@mhfdat-jp.bin,魚竜種の上エラ,Piscine Gills+
0xb9d5f8@mhfdat-jp.bin,魚竜種の特上エラ,Piscine Hvy Gill
0xb9d5fc@mhfdat-jp.bin,鳥竜種の殻,B.Wyvern Shell
0xb9d600@mhfdat-jp.bin,鳥竜種の堅殻,B.Wyvern Carapace
0xb9d604@mhfdat-jp.bin,鳥竜種の重殻,B.Wyvern Cortex
0xb9d608@mhfdat-jp.bin,鳥竜種の皮,B.Wyvern Hide
0xb9d60c@mhfdat-jp.bin,鳥竜種の上皮,B.Wyvern Hide+
0xb9d610@mhfdat-jp.bin,鳥竜種の特上皮,B.Wyvern Finehide
0xb9d614@mhfdat-jp.bin,鳥竜種の鱗貤,B.Wyvern Scale Ⅰ
0xb9d618@mhfdat-jp.bin,鳥竜種の鱗賖,B.Wyvern Scale Ⅱ
0xb9d61c@mhfdat-jp.bin,鳥竜種の鱗賕,B.Wyvern Scale Ⅲ
0xb9d620@mhfdat-jp.bin,鳥竜種の牙,B.Wyvern Fang
0xb9d624@mhfdat-jp.bin,鳥竜種の鋭牙,B.Wyvern Fang+
0xb9d628@mhfdat-jp.bin,鳥竜種の重牙,B.Wyvern Hardfang
0xb9d62c@mhfdat-jp.bin,鳥竜種の爪,B.Wyvern Claw
0xb9d630@mhfdat-jp.bin,鳥竜種の尖爪,B.Wyvern Claw+
0xb9d634@mhfdat-jp.bin,鳥竜種の剛爪,B.Wyvern Riptalon
0xb9d638@mhfdat-jp.bin,鳥竜種の骨,B.Wyvern Bone
0xb9d63c@mhfdat-jp.bin,鳥竜種の堅骨,B.Wyvern Bone+
0xb9d640@mhfdat-jp.bin,鳥竜種の重骨,B.Wyvern Hardbone
0xb9d644@mhfdat-jp.bin,鳥竜種の石,B.Wyvern Gem
0xb9d648@mhfdat-jp.bin,鳥竜種の上石,B.Wyvern Gem+
0xb9d64c@mhfdat-jp.bin,鳥竜種の秘石,B.Wyvern Fine Gem
0xb9d650@mhfdat-jp.bin,鳥竜種の嘴,B.Wyvern Beak
0xb9d654@mhfdat-jp.bin,鳥竜種の鋭嘴,B.Wyvern Beak+
0xb9d658@mhfdat-jp.bin,鳥竜種の凶嘴,B.Wyvern Hard Beak
0xb9d65c@mhfdat-jp.bin,鳥竜種の毛,B.Wyvern Pelt
0xb9d660@mhfdat-jp.bin,鳥竜種の上毛,B.Wyvern Pelt+
0xb9d664@mhfdat-jp.bin,鳥竜種の特上毛,B.Wyvern Finepelt
0xb9d668@mhfdat-jp.bin,鳥竜種の尾,B.Wyvern Tail
0xb9d66c@mhfdat-jp.bin,鳥竜種の靭尾,B.Wyvern Tail+
0xb9d670@mhfdat-jp.bin,鳥竜種の剛尾,B.Wyvern Hardtail
0xb9d674@mhfdat-jp.bin,鳥竜種の頭貤,B.Wyvern Head Ⅰ
0xb9d678@mhfdat-jp.bin,鳥竜種の頭賖,B.Wyvern Head Ⅱ
0xb9d67c@mhfdat-jp.bin,鳥竜種の頭賕,B.Wyvern Head Ⅲ
0xb9d680@mhfdat-jp.bin,古龍種の殻,E.Dragon Shell
0xb9d684@mhfdat-jp.bin,古龍種の堅殻,E.Dragon Carapace
0xb9d688@mhfdat-jp.bin,古龍種の重殻,E.Dragon Hardshell
0xb9d68c@mhfdat-jp.bin,古龍種の毛,E.Dragon Pelt
0xb9d690@mhfdat-jp.bin,古龍種の上毛,E.Dragon Pelt+
0xb9d694@mhfdat-jp.bin,古龍種の特上毛,E.Dragon Finepelt
0xb9d698@mhfdat-jp.bin,古龍種の皮,E.Dragon Hide
0xb9d69c@mhfdat-jp.bin,古龍種の上皮,E.Dragon Hide+
0xb9d6a0@mhfdat-jp.bin,古龍種の特上皮,E.Dragon Finehide
0xb9d6a4@mhfdat-jp.bin,古龍種の爪,E.Dragon Claw
0xb9d6a8@mhfdat-jp.bin,古龍種の尖爪,E.Dragon Claw+
0xb9d6ac@mhfdat-jp.bin,古龍種の剛爪,E.Dragon Riptalon
0xb9d6b0@mhfdat-jp.bin,古龍種の尾,E.Dragon Tail
0xb9d6b4@mhfdat-jp.bin,古龍種の靭尾,E.Dragon Tail+
0xb9d6b8@mhfdat-jp.bin,古龍種の剛尾,E.Dragon Hardtail
0xb9d6bc@mhfdat-jp.bin,古龍種の血,E.Dragon Blood
0xb9d6c0@mhfdat-jp.bin,古龍種の濃血,E.Dragon Blood+
0xb9d6c4@mhfdat-jp.bin,古龍種の特濃血,E.Dragon Pureblood
0xb9d6c8@mhfdat-jp.bin,古龍種の翼,E.Dragon Wing
0xb9d6cc@mhfdat-jp.bin,古龍種の上翼,E.Dragon Wing+
0xb9d6d0@mhfdat-jp.bin,古龍種の剛翼,E.Dragon Fellwing
0xb9d6d4@mhfdat-jp.bin,古龍種の角,E.Dragon Horn
0xb9d6d8@mhfdat-jp.bin,古龍種の尖角,E.Dragon Horn+
0xb9d6dc@mhfdat-jp.bin,古龍種の剛角,E.Dragon Hardhorn
0xb9d6e0@mhfdat-jp.bin,古龍種の鱗,E.Dragon Scale
0xb9d6e4@mhfdat-jp.bin,古龍種の上鱗,E.Dragon Scale+
0xb9d6e8@mhfdat-jp.bin,古龍種の厚鱗,E.Dragon Shard
0xb9d6ec@mhfdat-jp.bin,黒龍の角貤,Fatalis Horn Ⅰ
0xb9d6f0@mhfdat-jp.bin,黒龍の角賖,Fatalis Horn Ⅱ
0xb9d6f4@mhfdat-jp.bin,黒龍の角賕,Fatalis Horn Ⅲ
0xb9d6f8@mhfdat-jp.bin,黒龍の翼貤,Fatalis Wing Ⅰ
0xb9d6fc@mhfdat-jp.bin,黒龍の翼賖,Fatalis Wing Ⅱ
0xb9d700@mhfdat-jp.bin,黒龍の翼賕,Fatalis Wing Ⅲ
0xb9d704@mhfdat-jp.bin,黒龍の鱗貤,Fatalis Scale Ⅰ
0xb9d708@mhfdat-jp.bin,黒龍の鱗賖,Fatalis Scale Ⅱ
0xb9d70c@mhfdat-jp.bin,黒龍の鱗賕,Fatalis Scale Ⅲ
0xb9d710@mhfdat-jp.bin,発電袋,Storm Sac
0xb9d714@mhfdat-jp.bin,発火袋,Scorch Sac
0xb9d718@mhfdat-jp.bin,貯水袋,Tidal Sac
0xb9d71c@mhfdat-jp.bin,氷冷袋,Glacial Sac
0xb9d720@mhfdat-jp.bin,催眠袋,Coma Sac
0xb9d724@mhfdat-jp.bin,激毒袋,Virulent Sac
0xb9d728@mhfdat-jp.bin,強麻痺袋,Omniplegia Sac
0xb9d72c@mhfdat-jp.bin,モンスターの油,Wyvern Oil
0xb9d730@mhfdat-jp.bin,モンスターの上油,Wyvern Oil+
0xb9d734@mhfdat-jp.bin,モンスターの極油,Thick Wyvern Oil
0xb9d738@mhfdat-jp.bin,捕獲保証書,Capture Proof
0xb9d73c@mhfdat-jp.bin,部位破壊保証書,Part Breaker Proof
0xb9d740@mhfdat-jp.bin,玉のかけら,Jade Piece
0xb9d744@mhfdat-jp.bin,大鎧玉,Large Armor Ball
0xb9d748@mhfdat-jp.bin,超鎧玉,Super Armor Ball
0xb9d74c@mhfdat-jp.bin,極鎧玉,Mega Armor Ball
0xb9d750@mhfdat-jp.bin,センショク草・赤,Red Dyegrass
0xb9d754@mhfdat-jp.bin,センショク草・青,Blue Dyegrass
0xb9d758@mhfdat-jp.bin,センショク草・黄,Yellow Dyegrass
0xb9d75c@mhfdat-jp.bin,センショク草・緑,Green Dyegrass
0xb9d760@mhfdat-jp.bin,センショク草・紫,Purple Dyegrass
0xb9d764@mhfdat-jp.bin,センショク草・黒,Black Dyegrass
0xb9d768@mhfdat-jp.bin,センショク草・白,White Dyegrass
0xb9d76c@mhfdat-jp.bin,センショク草・虹,Rainbow Dyegrass
0xb9d770@mhfdat-jp.bin,水晶ランス生産券,Crystal Lance Tkt
0xb9d774@mhfdat-jp.bin,Ｐヘッド生産券,P Head Tkt
0xb9d778@mhfdat-jp.bin,Ｐメイル生産券,P Mail Tkt
0xb9d77c@mhfdat-jp.bin,Ｐアーム生産券,P Arm Tkt
0xb9d780@mhfdat-jp.bin,Ｐコート生産券,P Tasset Tkt
0xb9d784@mhfdat-jp.bin,Ｐブーツ生産券,P Boot Tkt
0xb9d788@mhfdat-jp.bin,火竜家具生産券,F.D.Furniture Tkt
0xb9d78c@mhfdat-jp.bin,ギルドエンブレム,Guild Emblem
0xb9d790@mhfdat-jp.bin,ギルドチェック,Guild Cheque (1k)
0xb9d794@mhfdat-jp.bin,大きな塊【紅】,Large Chunks【Red】
0xb9d798@mhfdat-jp.bin,小さな塊【紅】,Small Chunks【Red】
0xb9d79c@mhfdat-jp.bin,ポルタチケット虹,60k Cheque
0xb9d7a0@mhfdat-jp.bin,ポルタチケット桜,30k Cheque
0xb9d7a4@mhfdat-jp.bin,ポルタチケット赤,40k Cheque
0xb9d7a8@mhfdat-jp.bin,ポルタチケット青,30k Cheque 2
0xb9d7ac@mhfdat-jp.bin,ポルタチケット黄,20k Cheque
0xb9d7b0@mhfdat-jp.bin,ポルタチケット緑,10k Cheque
0xb9d7b4@mhfdat-jp.bin,ポルタチケット橙,5k Cheque
0xb9d7b8@mhfdat-jp.bin,ポルタチケット紫,1k Cheque
0xb9d7bc@mhfdat-jp.bin,ポルタチケット白,1z Cheque
0xb9d7c0@mhfdat-jp.bin,ポルタチケット黒,1z Cheque 2
0xb9d7c4@mhfdat-jp.bin,乙女の心【体】,Maiden Health
0xb9d7c8@mhfdat-jp.bin,乙女の心【避】,Maiden Resilience
0xb9d7cc@mhfdat-jp.bin,乙女の心【気】,Maiden Persistence
0xb9d7d0@mhfdat-jp.bin,投げペイント爆弾,Paint Bomb
0xb9d7d4@mhfdat-jp.bin,投げ睡眠爆弾,Sleep T.Bomb
0xb9d7d8@mhfdat-jp.bin,ブーメランＧ,Boomerang G
0xb9d7dc@mhfdat-jp.bin,銀のゆでたまご,Boiled Silver Egg
0xb9d7e0@mhfdat-jp.bin,金のゆでたまご,Boiled Golden Egg
0xb9d7e4@mhfdat-jp.bin,怯まずの実,Anti-Flinch Fruit
0xb9d7e8@mhfdat-jp.bin,石ころＧ,Stone G
0xb9d7ec@mhfdat-jp.bin,温冷ドリンク,Hot & Cold Drink
0xb9d7f0@mhfdat-jp.bin,投げ雷爆弾,Thunder T.Bomb
0xb9d7f4@mhfdat-jp.bin,投げ氷爆弾,Ice T.Bomb
0xb9d7f8@mhfdat-jp.bin,雷撃タル爆弾,Thunder B.Bomb
0xb9d7fc@mhfdat-jp.bin,毒撃タル爆弾,Poison B.Bomb
0xb9d800@mhfdat-jp.bin,氷撃タル爆弾,Ice B.Bomb
0xb9d804@mhfdat-jp.bin,睡眠タル爆弾,Sleep B.Bomb
0xb9d808@mhfdat-jp.bin,麻痺タル爆弾,Paralysis B.Bomb
0xb9d80c@mhfdat-jp.bin,横打ちタル爆弾,Rolling Bomb
0xb9d810@mhfdat-jp.bin,砥石Ｇ,G Whetstone
0xb9d814@mhfdat-jp.bin,高速砥石,Hi-Speed Whetstone
0xb9d818@mhfdat-jp.bin,使い捨て耳栓,Disposable Earplug
0xb9d81c@mhfdat-jp.bin,使い捨て高級耳栓,Disposable HGE
0xb9d820@mhfdat-jp.bin,【旧】落とし穴爆弾,[Old] Pitfall Bomb
0xb9d824@mhfdat-jp.bin,暖かな粉塵,Hot Powder
0xb9d828@mhfdat-jp.bin,涼やかな粉塵,Cool Powder
0xb9d82c@mhfdat-jp.bin,解毒の粉塵,Detox Powder
0xb9d830@mhfdat-jp.bin,睡眠の粉塵,Awakening Powder
0xb9d834@mhfdat-jp.bin,麻痺の粉塵,Paralysis Powder
0xb9d838@mhfdat-jp.bin,爆雷針Ｇ,Lightningrod G
0xb9d83c@mhfdat-jp.bin,漢方薬Ｇ,Herbal Medicine G
