location,source,target
0x462e34@mhfdat-jp.bin,クラージFXメイル,Kuraaji FX Mail
0x462e38@mhfdat-jp.bin,クラージFXレジスト,Kuraaji FX Vest
0x462e3c@mhfdat-jp.bin,ザーカーFXメイル,Zaakaa FX Mail
0x462e40@mhfdat-jp.bin,チェイサーFXレジスト,Chaser FX Vest
0x462e44@mhfdat-jp.bin,アビットFZベスト,Abitto FZ Vest
0x462e48@mhfdat-jp.bin,アビットFZスーツ,Abitto FZ Suit
0x462e4c@mhfdat-jp.bin,アージェFZベスト,Arge FZ Vest
0x462e50@mhfdat-jp.bin,アージェFZスーツ,Arge FZ Suit
0x462e54@mhfdat-jp.bin,カマレラFZベスト,Camarera FZ Vest
0x462e58@mhfdat-jp.bin,カマレラFZスーツ,Camarera FZ Suit
0x462e5c@mhfdat-jp.bin,メテネラFZベスト,Metenera FZ Vest
0x462e60@mhfdat-jp.bin,メテネラFZスーツ,Metenera FZ Suit
0x462e64@mhfdat-jp.bin,ルコFXハイド,Ruko FX Hide
0x462e68@mhfdat-jp.bin,ルコFXスキン,Ruko FX Skin
0x462e6c@mhfdat-jp.bin,ザムザメイル,Zamuza Mail
0x462e70@mhfdat-jp.bin,ザムザＦメイル,Zamuza F Mail
0x462e74@mhfdat-jp.bin,ザムザFXメイル,Zamuza FX Mail
0x462e78@mhfdat-jp.bin,ザムザレジスト,Zamuza Vest
0x462e7c@mhfdat-jp.bin,ザムザＦレジスト,Zamuza F Vest
0x462e80@mhfdat-jp.bin,ザムザFXレジスト,Zamuza FX Vest
0x462e84@mhfdat-jp.bin,アビオメイル,Abiorugu Mail
0x462e88@mhfdat-jp.bin,アビオＦメイル,Abiorugu F Mail
0x462e8c@mhfdat-jp.bin,アビオFXメイル,Abiorugu FX Mail
0x462e90@mhfdat-jp.bin,アビオレジスト,Abiorugu Vest
0x462e94@mhfdat-jp.bin,アビオＦレジスト,Abiorugu F Vest
0x462e98@mhfdat-jp.bin,アビオFXレジスト,Abiorugu FX Vest
0x462e9c@mhfdat-jp.bin,クロオビメイルSP白,Black Belt Mail SP White
0x462ea0@mhfdat-jp.bin,クロオビメイルSP黒,Black Belt Mail SP Black
0x462ea4@mhfdat-jp.bin,クロオビメイルSP青,Black Belt Mail SP Blue
0x462ea8@mhfdat-jp.bin,アプカルメイルSP白,Apkallu Mail SP White
0x462eac@mhfdat-jp.bin,アプカルメイルSP緑,Apkallu Mail SP Green
0x462eb0@mhfdat-jp.bin,アプカルメイルSP黄,Apkallu Mail SP Yellow
0x462eb4@mhfdat-jp.bin,ガレオスLXメイル,Cepha LX Mail
0x462eb8@mhfdat-jp.bin,ブランゴLXメイル,Blango LX Mail
0x462ebc@mhfdat-jp.bin,グラビドLXメイル,Gravios LX Mail
0x462ec0@mhfdat-jp.bin,ボーンLXレジスト,Bone LX Vest
0x462ec4@mhfdat-jp.bin,ガレオスRXメイル,Cepha RX Mail
0x462ec8@mhfdat-jp.bin,ブランゴRXメイル,Blango RX Mail
0x462ecc@mhfdat-jp.bin,グラビドRXメイル,Gravios RX Mail
0x462ed0@mhfdat-jp.bin,ボーンRXレジスト,Bone RX Vest
0x462ed4@mhfdat-jp.bin,白蛇ノ羽織,White Snake Haori
0x462ed8@mhfdat-jp.bin,白蛇ノ羽織・魁,White Snake Haori・魁
0x462edc@mhfdat-jp.bin,白鳥ノ羽織,White 鳥ノ Haori
0x462ee0@mhfdat-jp.bin,白鳥ノ羽織・魁,White 鳥ノ Haori・魁
0x462ee4@mhfdat-jp.bin,カカブメイル,Kakabu Mail
0x462ee8@mhfdat-jp.bin,カカブレジスト,Kakabu Vest
0x462eec@mhfdat-jp.bin,オネロメイル,Onero Mail
0x462ef0@mhfdat-jp.bin,オネロレジスト,Onero Vest
0x462ef4@mhfdat-jp.bin,ジャガーメイル,Jyaga Mail
0x462ef8@mhfdat-jp.bin,ジャガーレジスト,Jyaga Vest
0x462efc@mhfdat-jp.bin,オメットメイル・黒,Omet Mail・Black
0x462f00@mhfdat-jp.bin,オメットＦメイル・黒,Omet F Mail・Black
0x462f04@mhfdat-jp.bin,オメットスーツ・黒,Omet Suit・Black
0x462f08@mhfdat-jp.bin,オメットＦスーツ・黒,Omet F Suit・Black
0x462f0c@mhfdat-jp.bin,オメットメイル・赤,Omet Mail・Red
0x462f10@mhfdat-jp.bin,オメットＦメイル・赤,Omet F Mail・Red
0x462f14@mhfdat-jp.bin,オメットスーツ・赤,Omet Suit・Red
0x462f18@mhfdat-jp.bin,オメットＦスーツ・赤,Omet F Suit・Red
0x462f1c@mhfdat-jp.bin,オメットメイル・白,Omet Mail・White
0x462f20@mhfdat-jp.bin,オメットＦメイル・白,Omet F Mail・White
0x462f24@mhfdat-jp.bin,オメットスーツ・白,Omet Suit・White
0x462f28@mhfdat-jp.bin,オメットＦスーツ・白,Omet F Suit・White
0x462f2c@mhfdat-jp.bin,オメットメイル・青,Omet Mail・Blue
0x462f30@mhfdat-jp.bin,オメットＦメイル・青,Omet F Mail・Blue
0x462f34@mhfdat-jp.bin,オメットスーツ・青,Omet Suit・Blue
0x462f38@mhfdat-jp.bin,オメットＦスーツ・青,Omet F Suit・Blue
0x462f3c@mhfdat-jp.bin,ルターレメイル,Rutare Mail
0x462f40@mhfdat-jp.bin,ルターレＦメイル,Rutare F Mail
0x462f44@mhfdat-jp.bin,ルターレレジスト,Rutare Vest
0x462f48@mhfdat-jp.bin,ルターレＦレジスト,Rutare F Vest
0x462f4c@mhfdat-jp.bin,流転の胸当て,Rolling Flow Chestplate
0x462f50@mhfdat-jp.bin,流転の胸当て・魁,Rolling Flow Chestplate・魁
0x462f54@mhfdat-jp.bin,旋転の胸当て,旋転の Chestplate
0x462f58@mhfdat-jp.bin,旋転の胸当て・魁,旋転の Chestplate・魁
0x462f5c@mhfdat-jp.bin,厳岩の胴当て,
0x462f60@mhfdat-jp.bin,厳岩の胴当て・魁,
0x462f64@mhfdat-jp.bin,不破の胴当て,
0x462f68@mhfdat-jp.bin,不破の胴当て・魁,
0x462f6c@mhfdat-jp.bin,無想の胴当て,
0x462f70@mhfdat-jp.bin,無想の胴当て・魁,
0x462f74@mhfdat-jp.bin,俊激の装束,俊激の Shozoku
0x462f78@mhfdat-jp.bin,俊激の装束・魁,俊激の Shozoku・魁
0x462f7c@mhfdat-jp.bin,スイフドベスト,Suifudo Vest
0x462f80@mhfdat-jp.bin,スイフドＦベスト,Suifudo F Vest
0x462f84@mhfdat-jp.bin,メロデスベスト,Merodesu Vest
0x462f88@mhfdat-jp.bin,メロデスＦベスト,Merodesu F Vest
0x462f8c@mhfdat-jp.bin,スマトスベスト,Sumatosu Vest
0x462f90@mhfdat-jp.bin,スマトスＦベスト,Sumatosu F Vest
0x462f94@mhfdat-jp.bin,パッシオスーツ,Passhio Suit
0x462f98@mhfdat-jp.bin,パッシオＦスーツ,Passhio F Suit
0x462f9c@mhfdat-jp.bin,カウチュベスト・灰,Cultu Vest・Ash
0x462fa0@mhfdat-jp.bin,カウチュＦベスト・灰,Cultu F Vest・Ash
0x462fa4@mhfdat-jp.bin,カウチュスーツ・灰,Cultu Suit・Ash
0x462fa8@mhfdat-jp.bin,カウチュＦスーツ・灰,Cultu F Suit・Ash
0x462fac@mhfdat-jp.bin,カウチュベスト・青,Cultu Vest・Blue
0x462fb0@mhfdat-jp.bin,カウチュＦベスト・青,Cultu F Vest・Blue
0x462fb4@mhfdat-jp.bin,カウチュスーツ・青,Cultu Suit・Blue
0x462fb8@mhfdat-jp.bin,カウチュＦスーツ・青,Cultu F Suit・Blue
0x462fbc@mhfdat-jp.bin,カウチュベスト・橙,Cultu Vest・Orange
0x462fc0@mhfdat-jp.bin,カウチュＦベスト・橙,Cultu F Vest・Orange
0x462fc4@mhfdat-jp.bin,カウチュスーツ・橙,Cultu Suit・Orange
0x462fc8@mhfdat-jp.bin,カウチュＦスーツ・橙,Cultu F Suit・Orange
0x462fcc@mhfdat-jp.bin,カウチュベスト・緑,Cultu Vest・Green
0x462fd0@mhfdat-jp.bin,カウチュＦベスト・緑,Cultu F Vest・Green
0x462fd4@mhfdat-jp.bin,カウチュスーツ・緑,Cultu Suit・Green
0x462fd8@mhfdat-jp.bin,カウチュＦスーツ・緑,Cultu F Suit・Green
0x462fdc@mhfdat-jp.bin,ジストレルＦベスト,Jisutoreru F Vest
0x462fe0@mhfdat-jp.bin,リサーザＦメイル,Risaaza F Mail
0x462fe4@mhfdat-jp.bin,リサーザＦスーツ,Risaaza F Suit
0x462fe8@mhfdat-jp.bin,テクストFZベスト・紫,Text FZ Vest・Purple
0x462fec@mhfdat-jp.bin,テクストFZベスト・緑,Text FZ Vest・Green
0x462ff0@mhfdat-jp.bin,テクストFZベスト・青,Text FZ Vest・Blue
0x462ff4@mhfdat-jp.bin,テクストFZベスト・黒,Text FZ Vest・Black
0x462ff8@mhfdat-jp.bin,テクストFZスーツ・紫,Text FZ Suit・Purple
0x462ffc@mhfdat-jp.bin,テクストFZスーツ・緑,Text FZ Suit・Green
0x463000@mhfdat-jp.bin,テクストFZスーツ・青,Text FZ Suit・Blue
0x463004@mhfdat-jp.bin,テクストFZスーツ・黒,Text FZ Suit・Black
0x463008@mhfdat-jp.bin,スリートFZベスト・黄,Suriito FZ Vest・Yellow
0x46300c@mhfdat-jp.bin,スリートFZベスト・銀,Suriito FZ Vest・Silver
0x463010@mhfdat-jp.bin,スリートFZベスト・赤,Suriito FZ Vest・Red
0x463014@mhfdat-jp.bin,スリートFZベスト・青,Suriito FZ Vest・Blue
0x463018@mhfdat-jp.bin,スリートFZスーツ・黄,Suriito FZ Suit・Yellow
0x46301c@mhfdat-jp.bin,スリートFZスーツ・銀,Suriito FZ Suit・Silver
0x463020@mhfdat-jp.bin,スリートFZスーツ・赤,Suriito FZ Suit・Red
0x463024@mhfdat-jp.bin,スリートFZスーツ・青,Suriito FZ Suit・Blue
0x463028@mhfdat-jp.bin,ステノFZメイル・橙,Steno FZ Mail・Orange
0x46302c@mhfdat-jp.bin,ステノFZメイル・桃,Steno FZ Mail・Peach
0x463030@mhfdat-jp.bin,ステノFZメイル・青,Steno FZ Mail・Blue
0x463034@mhfdat-jp.bin,ステノFZメイル・赤,Steno FZ Mail・Red
0x463038@mhfdat-jp.bin,ステノFZレジスト・橙,Steno FZ Vest・Orange
0x46303c@mhfdat-jp.bin,ステノFZレジスト・桃,Steno FZ Vest・Peach
0x463040@mhfdat-jp.bin,ステノFZレジスト・青,Steno FZ Vest・Blue
0x463044@mhfdat-jp.bin,ステノFZレジスト・赤,Steno FZ Vest・Red
0x463048@mhfdat-jp.bin,エディオFZメイル・青,Edio FZ Mail・Blue
0x46304c@mhfdat-jp.bin,エディオFZメイル・赤,Edio FZ Mail・Red
0x463050@mhfdat-jp.bin,エディオFZメイル・黄,Edio FZ Mail・Yellow
0x463054@mhfdat-jp.bin,エディオFZメイル・黒,Edio FZ Mail・Black
0x463058@mhfdat-jp.bin,エディオFZスーツ・青,Edio FZ Suit・Blue
0x46305c@mhfdat-jp.bin,エディオFZスーツ・赤,Edio FZ Suit・Red
0x463060@mhfdat-jp.bin,エディオFZスーツ・黄,Edio FZ Suit・Yellow
0x463064@mhfdat-jp.bin,エディオFZスーツ・黒,Edio FZ Suit・Black
0x463068@mhfdat-jp.bin,ガリトスFZベスト・茶,Galitos FZ Vest・Tea
0x46306c@mhfdat-jp.bin,ガリトスFZベスト・赤,Galitos FZ Vest・Red
0x463070@mhfdat-jp.bin,ガリトスFZベスト・黒,Galitos FZ Vest・Black
0x463074@mhfdat-jp.bin,ガリトスFZベスト・水,Galitos FZ Vest・Water
0x463078@mhfdat-jp.bin,ガリトスFZスーツ・茶,Galitos FZ Suit・Tea
0x46307c@mhfdat-jp.bin,ガリトスFZスーツ・赤,Galitos FZ Suit・Red
0x463080@mhfdat-jp.bin,ガリトスFZスーツ・黒,Galitos FZ Suit・Black
0x463084@mhfdat-jp.bin,ガリトスFZスーツ・水,Galitos FZ Suit・Water
0x463088@mhfdat-jp.bin,ベイルＦブリガンテス,Beil F Brigantes
0x46308c@mhfdat-jp.bin,ダミー,Dummy
0x463090@mhfdat-jp.bin,ジェスメイル,Jess Mail
0x463094@mhfdat-jp.bin,ジェスＦメイル,Jess F Mail
0x463098@mhfdat-jp.bin,ジェスFYメイル,Jess FY Mail
0x46309c@mhfdat-jp.bin,ジェスHCメイル,Jess HC Mail
0x4630a0@mhfdat-jp.bin,ジェスレジスト,Jess Vest
0x4630a4@mhfdat-jp.bin,ジェスＦレジスト,Jess F Vest
0x4630a8@mhfdat-jp.bin,ジェスFYレジスト,Jess FY Vest
0x4630ac@mhfdat-jp.bin,ジェスHCレジスト,Jess HC Vest
0x4630b0@mhfdat-jp.bin,エクエスHCメイル,Eques HC Mail
0x4630b4@mhfdat-jp.bin,エクエスHCレジスト,Eques HC Vest
0x4630b8@mhfdat-jp.bin,クラージHCメイル,Kuraaji HC Mail
0x4630bc@mhfdat-jp.bin,クラージHCレジスト,Kuraaji HC Vest
0x4630c0@mhfdat-jp.bin,メランFYジャケット,Melan FY Jacket
0x4630c4@mhfdat-jp.bin,メランHCジャケット,Melan HC Jacket
0x4630c8@mhfdat-jp.bin,メランFYスーツ,Melan FY Suit
0x4630cc@mhfdat-jp.bin,メランHCスーツ,Melan HC Suit
0x4630d0@mhfdat-jp.bin,ハルバダーFYメイル,Harubadaa FY Mail
0x4630d4@mhfdat-jp.bin,ハルバダーHCメイル,Harubadaa HC Mail
0x4630d8@mhfdat-jp.bin,トラッカーFYレジスト,Tracker FY Vest
0x4630dc@mhfdat-jp.bin,トラッカーHCレジスト,Tracker HC Vest
0x4630e0@mhfdat-jp.bin,オメットFZメイル・黒,Omet FZ Mail・Black
0x4630e4@mhfdat-jp.bin,オメットFZスーツ・黒,Omet FZ Suit・Black
0x4630e8@mhfdat-jp.bin,オメットFZメイル・赤,Omet FZ Mail・Red
0x4630ec@mhfdat-jp.bin,オメットFZスーツ・赤,Omet FZ Suit・Red
0x4630f0@mhfdat-jp.bin,オメットFZメイル・白,Omet FZ Mail・White
0x4630f4@mhfdat-jp.bin,オメットFZスーツ・白,Omet FZ Suit・White
0x4630f8@mhfdat-jp.bin,オメットFZメイル・青,Omet FZ Mail・Blue
0x4630fc@mhfdat-jp.bin,オメットFZスーツ・青,Omet FZ Suit・Blue
0x463100@mhfdat-jp.bin,カウチュFZベスト・灰,Cultu FZ Vest・Ash
0x463104@mhfdat-jp.bin,カウチュFZスーツ・灰,Cultu FZ Suit・Ash
0x463108@mhfdat-jp.bin,カウチュFZベスト・青,Cultu FZ Vest・Blue
0x46310c@mhfdat-jp.bin,カウチュFZスーツ・青,Cultu FZ Suit・Blue
0x463110@mhfdat-jp.bin,カウチュFZベスト・橙,Cultu FZ Vest・Orange
0x463114@mhfdat-jp.bin,カウチュFZスーツ・橙,Cultu FZ Suit・Orange
0x463118@mhfdat-jp.bin,カウチュFZベスト・緑,Cultu FZ Vest・Green
0x46311c@mhfdat-jp.bin,カウチュFZスーツ・緑,Cultu FZ Suit・Green
0x463120@mhfdat-jp.bin,カウチュHCベスト・灰,Cultu HC Vest・Ash
0x463124@mhfdat-jp.bin,カウチュHCスーツ・灰,Cultu HC Suit・Ash
0x463128@mhfdat-jp.bin,カウチュHCベスト・青,Cultu HC Vest・Blue
0x46312c@mhfdat-jp.bin,カウチュHCスーツ・青,Cultu HC Suit・Blue
0x463130@mhfdat-jp.bin,カウチュHCベスト・橙,Cultu HC Vest・Orange
0x463134@mhfdat-jp.bin,カウチュHCスーツ・橙,Cultu HC Suit・Orange
0x463138@mhfdat-jp.bin,カウチュHCベスト・緑,Cultu HC Vest・Green
0x46313c@mhfdat-jp.bin,カウチュHCスーツ・緑,Cultu HC Suit・Green
0x463140@mhfdat-jp.bin,ガウスFZメイル,Gauss FZ Mail
0x463144@mhfdat-jp.bin,ウェーバFZメイル,Weber FZ Mail
0x463148@mhfdat-jp.bin,ギルバートFZメイル,Gilbert FZ Mail
0x46314c@mhfdat-jp.bin,ガウスFZレジスト,Gauss FZ Vest
0x463150@mhfdat-jp.bin,ウェーバFZレジスト,Weber FZ Vest
0x463154@mhfdat-jp.bin,ギルバートFZレジスト,Gilbert FZ Vest
0x463158@mhfdat-jp.bin,ガウスHCメイル,Gauss HC Mail
0x46315c@mhfdat-jp.bin,ウェーバHCメイル,Weber HC Mail
0x463160@mhfdat-jp.bin,ギルバートHCメイル,Gilbert HC Mail
0x463164@mhfdat-jp.bin,ガウスHCレジスト,Gauss HC Vest
0x463168@mhfdat-jp.bin,ウェーバHCレジスト,Weber HC Vest
0x46316c@mhfdat-jp.bin,ギルバートHCレジスト,Gilbert HC Vest
0x463170@mhfdat-jp.bin,シャランFZベスト・青,Shaln FZ Vest・Blue
0x463174@mhfdat-jp.bin,シャランHCベスト・青,Shaln HC Vest・Blue
0x463178@mhfdat-jp.bin,シャランFZスーツ・青,Shaln FZ Suit・Blue
0x46317c@mhfdat-jp.bin,シャランHCスーツ・青,Shaln HC Suit・Blue
0x463180@mhfdat-jp.bin,シャランFZベスト・緑,Shaln FZ Vest・Green
0x463184@mhfdat-jp.bin,シャランHCベスト・緑,Shaln HC Vest・Green
0x463188@mhfdat-jp.bin,シャランFZスーツ・緑,Shaln FZ Suit・Green
0x46318c@mhfdat-jp.bin,シャランHCスーツ・緑,Shaln HC Suit・Green
0x463190@mhfdat-jp.bin,シャランFZベスト・紫,Shaln FZ Vest・Purple
0x463194@mhfdat-jp.bin,シャランHCベスト・紫,Shaln HC Vest・Purple
0x463198@mhfdat-jp.bin,シャランFZスーツ・紫,Shaln FZ Suit・Purple
0x46319c@mhfdat-jp.bin,シャランHCスーツ・紫,Shaln HC Suit・Purple
0x4631a0@mhfdat-jp.bin,シャランFZベスト・白,Shaln FZ Vest・White
0x4631a4@mhfdat-jp.bin,シャランHCベスト・白,Shaln HC Vest・White
0x4631a8@mhfdat-jp.bin,シャランFZスーツ・白,Shaln FZ Suit・White
0x4631ac@mhfdat-jp.bin,シャランHCスーツ・白,Shaln HC Suit・White
0x4631b0@mhfdat-jp.bin,ダミー,
0x4631b4@mhfdat-jp.bin,ダミー,
0x4631b8@mhfdat-jp.bin,ダミー,
0x4631bc@mhfdat-jp.bin,ダミー,
0x4631c0@mhfdat-jp.bin,ダミー,
0x4631c4@mhfdat-jp.bin,ダミー,
0x4631c8@mhfdat-jp.bin,ダミー,
0x4631cc@mhfdat-jp.bin,ダミー,
0x4631d0@mhfdat-jp.bin,ダミー,
0x4631d4@mhfdat-jp.bin,ダミー,
0x4631d8@mhfdat-jp.bin,ダミー,
0x4631dc@mhfdat-jp.bin,ダミー,
0x4631e0@mhfdat-jp.bin,ダミー,
0x4631e4@mhfdat-jp.bin,ダミー,
0x4631e8@mhfdat-jp.bin,ダミー,
0x4631ec@mhfdat-jp.bin,ダミー,
0x4631f0@mhfdat-jp.bin,ダミー,
0x4631f4@mhfdat-jp.bin,ダミー,
0x4631f8@mhfdat-jp.bin,ダミー,
0x4631fc@mhfdat-jp.bin,ダミー,
0x463200@mhfdat-jp.bin,ダミー,
0x463204@mhfdat-jp.bin,ダミー,
0x463208@mhfdat-jp.bin,クアルメイル,Kuaru Mail
0x46320c@mhfdat-jp.bin,クアルＦメイル,Kuaru F Mail
0x463210@mhfdat-jp.bin,クアルFXメイル,Kuaru FX Mail
0x463214@mhfdat-jp.bin,クアルレジスト,Kuaru Vest
0x463218@mhfdat-jp.bin,クアルＦレジスト,Kuaru F Vest
0x46321c@mhfdat-jp.bin,クアルFXレジスト,Kuaru FX Vest
0x463220@mhfdat-jp.bin,ウィンドディール,Wind Diru
0x463224@mhfdat-jp.bin,ウィンドバダル,Wind バダル
0x463228@mhfdat-jp.bin,ルコハイドSP白,Ruko Hide SP White
0x46322c@mhfdat-jp.bin,ルコハイドSP青,Ruko Hide SP Blue
0x463230@mhfdat-jp.bin,ルコハイドSP赤,Ruko Hide SP Red
0x463234@mhfdat-jp.bin,ルコスキンSP白,Ruko Skin SP White
0x463238@mhfdat-jp.bin,ルコスキンSP青,Ruko Skin SP Blue
0x46323c@mhfdat-jp.bin,ルコスキンSP赤,Ruko Skin SP Red
0x463240@mhfdat-jp.bin,コムラダメイルSP白赤,Comrade Mail SP White Red
0x463244@mhfdat-jp.bin,コムラダメイルSP白青,Comrade Mail SP White Blue
0x463248@mhfdat-jp.bin,コムラダメイルSP白黄,Comrade Mail SP White Yellow
0x46324c@mhfdat-jp.bin,ルベライトメイル,Rubellite Mail
0x463250@mhfdat-jp.bin,ルベライトＦメイル,Rubellite F Mail
0x463254@mhfdat-jp.bin,ルベライトFXメイル,Rubellite FX Mail
0x463258@mhfdat-jp.bin,ラズライトメイル,ラズライト Mail
0x46325c@mhfdat-jp.bin,ラズライトＦメイル,ラズライトF Mail
0x463260@mhfdat-jp.bin,ラズライトFXメイル,ラズライトFX Mail
0x463264@mhfdat-jp.bin,ジルコンメイル,Zircon Mail
0x463268@mhfdat-jp.bin,ジルコンＦメイル,Zircon F Mail
0x46326c@mhfdat-jp.bin,ジルコンFXメイル,Zircon FX Mail
0x463270@mhfdat-jp.bin,スピネルメイル,Spinel Mail
0x463274@mhfdat-jp.bin,スピネルＦメイル,Spinel F Mail
0x463278@mhfdat-jp.bin,スピネルFXメイル,Spinel FX Mail
0x46327c@mhfdat-jp.bin,パイローブメイル,Pyrope Mail
0x463280@mhfdat-jp.bin,パイローブＦメイル,Pyrope F Mail
0x463284@mhfdat-jp.bin,パイローブFXメイル,Pyrope FX Mail
0x463288@mhfdat-jp.bin,アイオラメイル,アイオラ Mail
0x46328c@mhfdat-jp.bin,アイオラＦメイル,アイオラF Mail
0x463290@mhfdat-jp.bin,アイオラFXメイル,アイオラFX Mail
0x463294@mhfdat-jp.bin,ジェイドメイル,Jade Mail
0x463298@mhfdat-jp.bin,ジェイドＦメイル,Jade F Mail
0x46329c@mhfdat-jp.bin,ジェイドFXメイル,Jade FX Mail
0x4632a0@mhfdat-jp.bin,アゲートメイル,Agate Mail
0x4632a4@mhfdat-jp.bin,アゲートＦメイル,Agate F Mail
0x4632a8@mhfdat-jp.bin,アゲートFXメイル,Agate FX Mail
0x4632ac@mhfdat-jp.bin,シトリンレジスト,Citrine Vest
0x4632b0@mhfdat-jp.bin,シトリンＦレジスト,Citrine F Vest
0x4632b4@mhfdat-jp.bin,シトリンFXレジスト,Citrine FX Vest
0x4632b8@mhfdat-jp.bin,ペリドットレジスト,Peridot Vest
0x4632bc@mhfdat-jp.bin,ペリドットＦレジスト,Peridot F Vest
0x4632c0@mhfdat-jp.bin,ペリドットFXレジスト,Peridot FX Vest
0x4632c4@mhfdat-jp.bin,ターコイズレジスト,Turquoise Vest
0x4632c8@mhfdat-jp.bin,ターコイズＦレジスト,Turquoise F Vest
0x4632cc@mhfdat-jp.bin,ターコイズFXレジスト,Turquoise FX Vest
0x4632d0@mhfdat-jp.bin,納言ノ羽織,Valued Word Haori
0x4632d4@mhfdat-jp.bin,納言ノ羽織・魁,Valued Word Haori・魁
0x4632d8@mhfdat-jp.bin,納言ノ羽織・粋,Valued Word Haori・Smart
0x4632dc@mhfdat-jp.bin,納言ノ羽織・華,Valued Word Haori・Flower
0x4632e0@mhfdat-jp.bin,式部ノ羽織,式部ノ Haori
0x4632e4@mhfdat-jp.bin,式部ノ羽織・魁,式部ノ Haori・魁
0x4632e8@mhfdat-jp.bin,式部ノ羽織・粋,式部ノ Haori・Smart
0x4632ec@mhfdat-jp.bin,式部ノ羽織・華,式部ノ Haori・Flower
0x4632f0@mhfdat-jp.bin,アルルメイル,Aruru Mail
0x4632f4@mhfdat-jp.bin,アルルＦメイル,Aruru F Mail
0x4632f8@mhfdat-jp.bin,アルルFYメイル,Aruru FY Mail
0x4632fc@mhfdat-jp.bin,アルルHCメイル,Aruru HC Mail
0x463300@mhfdat-jp.bin,アルルレジスト,Aruru Vest
0x463304@mhfdat-jp.bin,アルルＦレジスト,Aruru F Vest
0x463308@mhfdat-jp.bin,アルルFYレジスト,Aruru FY Vest
0x46330c@mhfdat-jp.bin,アルルHCレジスト,Aruru HC Vest
0x463310@mhfdat-jp.bin,オーロワメイル,Oorowa Mail
0x463314@mhfdat-jp.bin,オーロワＦメイル,Oorowa F Mail
0x463318@mhfdat-jp.bin,オーロワFYメイル,Oorowa FY Mail
0x46331c@mhfdat-jp.bin,オーロワHCメイル,Oorowa HC Mail
0x463320@mhfdat-jp.bin,オーロワレジスト,Oorowa Vest
0x463324@mhfdat-jp.bin,オーロワＦレジスト,Oorowa F Vest
0x463328@mhfdat-jp.bin,オーロワFYレジスト,Oorowa FY Vest
0x46332c@mhfdat-jp.bin,オーロワHCレジスト,Oorowa HC Vest
0x463330@mhfdat-jp.bin,オネロＦメイル,Onero F Mail
0x463334@mhfdat-jp.bin,オネロＦレジスト,Onero F Vest
0x463338@mhfdat-jp.bin,ディールFYジャケット,Diru FY Jacket
0x46333c@mhfdat-jp.bin,ディールFYスーツ,Diru FY Suit
0x463340@mhfdat-jp.bin,ストレガHCメイル,Strega HC Mail
0x463344@mhfdat-jp.bin,ストレガHCレジスト,Strega HC Vest
0x463348@mhfdat-jp.bin,ザーカーHCメイル,Zaakaa HC Mail
0x46334c@mhfdat-jp.bin,チェイサーHCレジスト,Chaser HC Vest
0x463350@mhfdat-jp.bin,鬼神ノ肩鎧・極,Demon Lord ノ肩鎧・Extreme
0x463354@mhfdat-jp.bin,鬼神ノ肩鎧・天,Demon Lord ノ肩鎧・Heaven
0x463358@mhfdat-jp.bin,童子ノ肩鎧・極,童子ノ肩鎧・Extreme
0x46335c@mhfdat-jp.bin,童子ノ肩鎧・天,童子ノ肩鎧・Heaven
0x463360@mhfdat-jp.bin,アナキＦジャケット,アナキF Jacket
0x463364@mhfdat-jp.bin,アナキFYジャケット,アナキFY Jacket
0x463368@mhfdat-jp.bin,アナキHCジャケット,アナキHC Jacket
0x46336c@mhfdat-jp.bin,アナキＦスーツ,アナキF Suit
0x463370@mhfdat-jp.bin,アナキFYスーツ,アナキFY Suit
0x463374@mhfdat-jp.bin,アナキHCスーツ,アナキHC Suit
0x463378@mhfdat-jp.bin,ロイヤルFYメイル,Royal FY Mail
0x46337c@mhfdat-jp.bin,ロイヤルHCメイル,Royal HC Mail
0x463380@mhfdat-jp.bin,ロードFYレジスト,Lord FY Vest
0x463384@mhfdat-jp.bin,ロードHCレジスト,Lord HC Vest
0x463388@mhfdat-jp.bin,フレイメイル,フレイ Mail
0x46338c@mhfdat-jp.bin,クロノスメイル,クロノス Mail
0x463390@mhfdat-jp.bin,フレイレジスト,フレイ Vest
0x463394@mhfdat-jp.bin,クロノスレジスト,クロノス Vest
0x463398@mhfdat-jp.bin,ヒメロスHCメイル,Himeros HC Mail
0x46339c@mhfdat-jp.bin,ブレシスHCメイル,Bureshisu HC Mail
0x4633a0@mhfdat-jp.bin,カリエンHCレジスト,Charien HC Vest
0x4633a4@mhfdat-jp.bin,ブランFYジャケット,Buran FY Jacket
0x4633a8@mhfdat-jp.bin,ブランHCジャケット,Buran HC Jacket
0x4633ac@mhfdat-jp.bin,ゲリョスLXメイル,Gypceros LX Mail
0x4633b0@mhfdat-jp.bin,ギザミLXメイル,Ceanataur LX Mail
0x4633b4@mhfdat-jp.bin,レックスLXメイル,Tigrex LX Mail
0x4633b8@mhfdat-jp.bin,モノブロスLXレジスト,Monoblos LX Vest
0x4633bc@mhfdat-jp.bin,ゲリョスRXメイル,Gypceros RX Mail
0x4633c0@mhfdat-jp.bin,ギザミRXメイル,Ceanataur RX Mail
0x4633c4@mhfdat-jp.bin,エスピナRXムスケル,Espinas RX Muscle
0x4633c8@mhfdat-jp.bin,モノデビルRXレジスト,Monodevil RX Vest
