location,source,target
0x43c0e8@mhfdat-jp.bin,蜂針【具足】・黒,蜂針【具足】・Black
0x43c0ec@mhfdat-jp.bin,蜂針Ｆ【具足】・黒,蜂針F【具足】・Black
0x43c0f0@mhfdat-jp.bin,蜂針FZ【具足】・黒,蜂針FZ【具足】・Black
0x43c0f4@mhfdat-jp.bin,蜂針HC【具足】・黒,蜂針HC【具足】・Black
0x43c0f8@mhfdat-jp.bin,蜂針HS【具足】・黒,蜂針HS【具足】・Black
0x43c0fc@mhfdat-jp.bin,気弾【具足】・黒,気弾【具足】・Black
0x43c100@mhfdat-jp.bin,気弾Ｆ【具足】・黒,気弾F【具足】・Black
0x43c104@mhfdat-jp.bin,気弾FZ【具足】・黒,気弾FZ【具足】・Black
0x43c108@mhfdat-jp.bin,気弾HC【具足】・黒,気弾HC【具足】・Black
0x43c10c@mhfdat-jp.bin,気弾HS【具足】・黒,気弾HS【具足】・Black
0x43c110@mhfdat-jp.bin,アルゴルＦグリーヴ,Algol F Greaves
0x43c114@mhfdat-jp.bin,アルゴルFXグリーヴ,Algol FX Greaves
0x43c118@mhfdat-jp.bin,アルゴルＦレギンス,Algol F Leggings
0x43c11c@mhfdat-jp.bin,アルゴルFXレギンス,Algol FX Leggings
0x43c120@mhfdat-jp.bin,抜胴【具足】,
0x43c124@mhfdat-jp.bin,抜胴Ｆ【具足】,抜胴F【具足】
0x43c128@mhfdat-jp.bin,抜胴FZ【具足】,
0x43c12c@mhfdat-jp.bin,抜胴HS【具足】,
0x43c130@mhfdat-jp.bin,長根【具足】,
0x43c134@mhfdat-jp.bin,長根Ｆ【具足】,長根F【具足】
0x43c138@mhfdat-jp.bin,長根FZ【具足】,
0x43c13c@mhfdat-jp.bin,長根HS【具足】,
0x43c140@mhfdat-jp.bin,花火【具足】,
0x43c144@mhfdat-jp.bin,花火Ｆ【具足】,花火F【具足】
0x43c148@mhfdat-jp.bin,花火FZ【具足】,
0x43c14c@mhfdat-jp.bin,花火HS【具足】,
0x43c150@mhfdat-jp.bin,流星【具足】,
0x43c154@mhfdat-jp.bin,流星Ｆ【具足】,流星F【具足】
0x43c158@mhfdat-jp.bin,流星FZ【具足】,
0x43c15c@mhfdat-jp.bin,流星HS【具足】,
0x43c160@mhfdat-jp.bin,居合【具足】,
0x43c164@mhfdat-jp.bin,居合Ｆ【具足】,居合F【具足】
0x43c168@mhfdat-jp.bin,居合FZ【具足】,
0x43c16c@mhfdat-jp.bin,居合HC【具足】,
0x43c170@mhfdat-jp.bin,爆裂【具足】,
0x43c174@mhfdat-jp.bin,爆裂Ｆ【具足】,爆裂F【具足】
0x43c178@mhfdat-jp.bin,爆裂FZ【具足】,
0x43c17c@mhfdat-jp.bin,爆裂HC【具足】,
0x43c180@mhfdat-jp.bin,脱兎【具足】,
0x43c184@mhfdat-jp.bin,脱兎Ｆ【具足】,脱兎F【具足】
0x43c188@mhfdat-jp.bin,脱兎FZ【具足】,
0x43c18c@mhfdat-jp.bin,脱兎HC【具足】,
0x43c190@mhfdat-jp.bin,狂咲【具足】,Violent 咲【具足】
0x43c194@mhfdat-jp.bin,狂咲Ｆ【具足】,Violent 咲F【具足】
0x43c198@mhfdat-jp.bin,狂咲FZ【具足】,Violent 咲FZ【具足】
0x43c19c@mhfdat-jp.bin,狂咲HC【具足】,Violent 咲HC【具足】
0x43c1a0@mhfdat-jp.bin,正拳FZ脚着,
0x43c1a4@mhfdat-jp.bin,正拳HC脚着,
0x43c1a8@mhfdat-jp.bin,灼熱FZ脚着,
0x43c1ac@mhfdat-jp.bin,灼熱HC脚着,
0x43c1b0@mhfdat-jp.bin,龍星FZ脚着,
0x43c1b4@mhfdat-jp.bin,龍星HC脚着,
0x43c1b8@mhfdat-jp.bin,虎襲FZ脚着,
0x43c1bc@mhfdat-jp.bin,虎襲HC脚着,
0x43c1c0@mhfdat-jp.bin,コンタオフット,Kontao Feet
0x43c1c4@mhfdat-jp.bin,コンタオＦフット,Kontao F Feet
0x43c1c8@mhfdat-jp.bin,コンタオFZフット,Kontao FZ Feet
0x43c1cc@mhfdat-jp.bin,ダミー,
0x43c1d0@mhfdat-jp.bin,ダミー,
0x43c1d4@mhfdat-jp.bin,コンタオブーツ,Kontao Boots
0x43c1d8@mhfdat-jp.bin,コンタオＦブーツ,Kontao F Boots
0x43c1dc@mhfdat-jp.bin,コンタオFZブーツ,Kontao FZ Boots
0x43c1e0@mhfdat-jp.bin,ダミー,
0x43c1e4@mhfdat-jp.bin,ダミー,
0x43c1e8@mhfdat-jp.bin,グロリアフット・金,Gloria Feet・Gold
0x43c1ec@mhfdat-jp.bin,グロリアＦフット・金,Gloria F Feet・Gold
0x43c1f0@mhfdat-jp.bin,グロリアFZフット・金,Gloria FZ Feet・Gold
0x43c1f4@mhfdat-jp.bin,グロリアHCフット・金,Gloria HC Feet・Gold
0x43c1f8@mhfdat-jp.bin,グロリアHSフット・金,Gloria HS Feet・Gold
0x43c1fc@mhfdat-jp.bin,グロリアブーツ・金,Gloria Boots・Gold
0x43c200@mhfdat-jp.bin,グロリアＦブーツ・金,Gloria F Boots・Gold
0x43c204@mhfdat-jp.bin,グロリアFZブーツ・金,Gloria FZ Boots・Gold
0x43c208@mhfdat-jp.bin,グロリアHCブーツ・金,Gloria HC Boots・Gold
0x43c20c@mhfdat-jp.bin,グロリアHSブーツ・金,Gloria HS Boots・Gold
0x43c210@mhfdat-jp.bin,グロリアフット・青,Gloria Feet・Blue
0x43c214@mhfdat-jp.bin,グロリアＦフット・青,Gloria F Feet・Blue
0x43c218@mhfdat-jp.bin,グロリアFZフット・青,Gloria FZ Feet・Blue
0x43c21c@mhfdat-jp.bin,グロリアHCフット・青,Gloria HC Feet・Blue
0x43c220@mhfdat-jp.bin,グロリアHSフット・青,Gloria HS Feet・Blue
0x43c224@mhfdat-jp.bin,グロリアブーツ・青,Gloria Boots・Blue
0x43c228@mhfdat-jp.bin,グロリアＦブーツ・青,Gloria F Boots・Blue
0x43c22c@mhfdat-jp.bin,グロリアFZブーツ・青,Gloria FZ Boots・Blue
0x43c230@mhfdat-jp.bin,グロリアHCブーツ・青,Gloria HC Boots・Blue
0x43c234@mhfdat-jp.bin,グロリアHSブーツ・青,Gloria HS Boots・Blue
0x43c238@mhfdat-jp.bin,グロリアフット・水,Gloria Feet・Water
0x43c23c@mhfdat-jp.bin,グロリアＦフット・水,Gloria F Feet・Water
0x43c240@mhfdat-jp.bin,グロリアFZフット・水,Gloria FZ Feet・Water
0x43c244@mhfdat-jp.bin,グロリアHCフット・水,Gloria HC Feet・Water
0x43c248@mhfdat-jp.bin,グロリアHSフット・水,Gloria HS Feet・Water
0x43c24c@mhfdat-jp.bin,グロリアブーツ・水,Gloria Boots・Water
0x43c250@mhfdat-jp.bin,グロリアＦブーツ・水,Gloria F Boots・Water
0x43c254@mhfdat-jp.bin,グロリアFZブーツ・水,Gloria FZ Boots・Water
0x43c258@mhfdat-jp.bin,グロリアHCブーツ・水,Gloria HC Boots・Water
0x43c25c@mhfdat-jp.bin,グロリアHSブーツ・水,Gloria HS Boots・Water
0x43c260@mhfdat-jp.bin,グロリアフット・赤,Gloria Feet・Red
0x43c264@mhfdat-jp.bin,グロリアＦフット・赤,Gloria F Feet・Red
0x43c268@mhfdat-jp.bin,グロリアFZフット・赤,Gloria FZ Feet・Red
0x43c26c@mhfdat-jp.bin,グロリアHCフット・赤,Gloria HC Feet・Red
0x43c270@mhfdat-jp.bin,グロリアHSフット・赤,Gloria HS Feet・Red
0x43c274@mhfdat-jp.bin,グロリアブーツ・赤,Gloria Boots・Red
0x43c278@mhfdat-jp.bin,グロリアＦブーツ・赤,Gloria F Boots・Red
0x43c27c@mhfdat-jp.bin,グロリアFZブーツ・赤,Gloria FZ Boots・Red
0x43c280@mhfdat-jp.bin,グロリアHCブーツ・赤,Gloria HC Boots・Red
0x43c284@mhfdat-jp.bin,グロリアHSブーツ・赤,Gloria HS Boots・Red
0x43c288@mhfdat-jp.bin,神龍脚着・赤,Shinryu 脚着・Red
0x43c28c@mhfdat-jp.bin,神龍Ｆ脚着・赤,Shinryu F脚着・Red
0x43c290@mhfdat-jp.bin,神龍FZ脚着・赤,Shinryu FZ脚着・Red
0x43c294@mhfdat-jp.bin,神龍HC脚着・赤,Shinryu HC脚着・Red
0x43c298@mhfdat-jp.bin,神龍HS脚着・赤,Shinryu HS脚着・Red
0x43c29c@mhfdat-jp.bin,裂破脚着・赤,Reppa 脚着・Red
0x43c2a0@mhfdat-jp.bin,裂破Ｆ脚着・赤,Reppa F脚着・Red
0x43c2a4@mhfdat-jp.bin,裂破FZ脚着・赤,Reppa FZ脚着・Red
0x43c2a8@mhfdat-jp.bin,裂破HC脚着・赤,Reppa HC脚着・Red
0x43c2ac@mhfdat-jp.bin,裂破HS脚着・赤,Reppa HS脚着・Red
0x43c2b0@mhfdat-jp.bin,神龍脚着・白,Shinryu 脚着・White
0x43c2b4@mhfdat-jp.bin,神龍Ｆ脚着・白,Shinryu F脚着・White
0x43c2b8@mhfdat-jp.bin,神龍FZ脚着・白,Shinryu FZ脚着・White
0x43c2bc@mhfdat-jp.bin,神龍HC脚着・白,Shinryu HC脚着・White
0x43c2c0@mhfdat-jp.bin,神龍HS脚着・白,Shinryu HS脚着・White
0x43c2c4@mhfdat-jp.bin,裂破脚着・白,Reppa 脚着・White
0x43c2c8@mhfdat-jp.bin,裂破Ｆ脚着・白,Reppa F脚着・White
0x43c2cc@mhfdat-jp.bin,裂破FZ脚着・白,Reppa FZ脚着・White
0x43c2d0@mhfdat-jp.bin,裂破HC脚着・白,Reppa HC脚着・White
0x43c2d4@mhfdat-jp.bin,裂破HS脚着・白,Reppa HS脚着・White
0x43c2d8@mhfdat-jp.bin,神龍脚着・紫,Shinryu 脚着・Purple
0x43c2dc@mhfdat-jp.bin,神龍Ｆ脚着・紫,Shinryu F脚着・Purple
0x43c2e0@mhfdat-jp.bin,神龍FZ脚着・紫,Shinryu FZ脚着・Purple
0x43c2e4@mhfdat-jp.bin,神龍HC脚着・紫,Shinryu HC脚着・Purple
0x43c2e8@mhfdat-jp.bin,神龍HS脚着・紫,Shinryu HS脚着・Purple
0x43c2ec@mhfdat-jp.bin,裂破脚着・紫,Reppa 脚着・Purple
0x43c2f0@mhfdat-jp.bin,裂破Ｆ脚着・紫,Reppa F脚着・Purple
0x43c2f4@mhfdat-jp.bin,裂破FZ脚着・紫,Reppa FZ脚着・Purple
0x43c2f8@mhfdat-jp.bin,裂破HC脚着・紫,Reppa HC脚着・Purple
0x43c2fc@mhfdat-jp.bin,裂破HS脚着・紫,Reppa HS脚着・Purple
0x43c300@mhfdat-jp.bin,神龍脚着・黄,Shinryu 脚着・Yellow
0x43c304@mhfdat-jp.bin,神龍Ｆ脚着・黄,Shinryu F脚着・Yellow
0x43c308@mhfdat-jp.bin,神龍FZ脚着・黄,Shinryu FZ脚着・Yellow
0x43c30c@mhfdat-jp.bin,神龍HC脚着・黄,Shinryu HC脚着・Yellow
0x43c310@mhfdat-jp.bin,神龍HS脚着・黄,Shinryu HS脚着・Yellow
0x43c314@mhfdat-jp.bin,裂破脚着・黄,Reppa 脚着・Yellow
0x43c318@mhfdat-jp.bin,裂破Ｆ脚着・黄,Reppa F脚着・Yellow
0x43c31c@mhfdat-jp.bin,裂破FZ脚着・黄,Reppa FZ脚着・Yellow
0x43c320@mhfdat-jp.bin,裂破HC脚着・黄,Reppa HC脚着・Yellow
0x43c324@mhfdat-jp.bin,裂破HS脚着・黄,Reppa HS脚着・Yellow
0x43c328@mhfdat-jp.bin,キャノンタイツ・水,Cannon タイツ・Water
0x43c32c@mhfdat-jp.bin,キャノンＦタイツ・水,Cannon Fタイツ・Water
0x43c330@mhfdat-jp.bin,キャノンFZタイツ・水,Cannon FZタイツ・Water
0x43c334@mhfdat-jp.bin,キャノンHCタイツ・水,Cannon HCタイツ・Water
0x43c338@mhfdat-jp.bin,キャノンHSタイツ・水,Cannon HSタイツ・Water
0x43c33c@mhfdat-jp.bin,アクセルタイツ・水,Axel タイツ・Water
0x43c340@mhfdat-jp.bin,アクセルＦタイツ・水,Axel Fタイツ・Water
0x43c344@mhfdat-jp.bin,アクセルFZタイツ・水,Axel FZタイツ・Water
0x43c348@mhfdat-jp.bin,アクセルHCタイツ・水,Axel HCタイツ・Water
0x43c34c@mhfdat-jp.bin,アクセルHSタイツ・水,Axel HSタイツ・Water
0x43c350@mhfdat-jp.bin,キャノンタイツ・緑,Cannon タイツ・Green
0x43c354@mhfdat-jp.bin,キャノンＦタイツ・緑,Cannon Fタイツ・Green
0x43c358@mhfdat-jp.bin,キャノンFZタイツ・緑,Cannon FZタイツ・Green
0x43c35c@mhfdat-jp.bin,キャノンHCタイツ・緑,Cannon HCタイツ・Green
0x43c360@mhfdat-jp.bin,キャノンHSタイツ・緑,Cannon HSタイツ・Green
0x43c364@mhfdat-jp.bin,アクセルタイツ・緑,Axel タイツ・Green
0x43c368@mhfdat-jp.bin,アクセルＦタイツ・緑,Axel Fタイツ・Green
0x43c36c@mhfdat-jp.bin,アクセルFZタイツ・緑,Axel FZタイツ・Green
0x43c370@mhfdat-jp.bin,アクセルHCタイツ・緑,Axel HCタイツ・Green
0x43c374@mhfdat-jp.bin,アクセルHSタイツ・緑,Axel HSタイツ・Green
0x43c378@mhfdat-jp.bin,キャノンタイツ・桃,Cannon タイツ・Peach
0x43c37c@mhfdat-jp.bin,キャノンＦタイツ・桃,Cannon Fタイツ・Peach
0x43c380@mhfdat-jp.bin,キャノンFZタイツ・桃,Cannon FZタイツ・Peach
0x43c384@mhfdat-jp.bin,キャノンHCタイツ・桃,Cannon HCタイツ・Peach
0x43c388@mhfdat-jp.bin,キャノンHSタイツ・桃,Cannon HSタイツ・Peach
0x43c38c@mhfdat-jp.bin,アクセルタイツ・桃,Axel タイツ・Peach
0x43c390@mhfdat-jp.bin,アクセルＦタイツ・桃,Axel Fタイツ・Peach
0x43c394@mhfdat-jp.bin,アクセルFZタイツ・桃,Axel FZタイツ・Peach
0x43c398@mhfdat-jp.bin,アクセルHCタイツ・桃,Axel HCタイツ・Peach
0x43c39c@mhfdat-jp.bin,アクセルHSタイツ・桃,Axel HSタイツ・Peach
0x43c3a0@mhfdat-jp.bin,キャノンタイツ・紫,Cannon タイツ・Purple
0x43c3a4@mhfdat-jp.bin,キャノンＦタイツ・紫,Cannon Fタイツ・Purple
0x43c3a8@mhfdat-jp.bin,キャノンFZタイツ・紫,Cannon FZタイツ・Purple
0x43c3ac@mhfdat-jp.bin,キャノンHCタイツ・紫,Cannon HCタイツ・Purple
0x43c3b0@mhfdat-jp.bin,キャノンHSタイツ・紫,Cannon HSタイツ・Purple
0x43c3b4@mhfdat-jp.bin,アクセルタイツ・紫,Axel タイツ・Purple
0x43c3b8@mhfdat-jp.bin,アクセルＦタイツ・紫,Axel Fタイツ・Purple
0x43c3bc@mhfdat-jp.bin,アクセルFZタイツ・紫,Axel FZタイツ・Purple
0x43c3c0@mhfdat-jp.bin,アクセルHCタイツ・紫,Axel HCタイツ・Purple
0x43c3c4@mhfdat-jp.bin,アクセルHSタイツ・紫,Axel HSタイツ・Purple
0x43c3c8@mhfdat-jp.bin,剣士ランク8,
0x43c3cc@mhfdat-jp.bin,剣士ランク9,
0x43c3d0@mhfdat-jp.bin,ガンランク8,
0x43c3d4@mhfdat-jp.bin,ガンランク9,
0x43c3d8@mhfdat-jp.bin,ダミー,
0x43c3dc@mhfdat-jp.bin,ダミー,
0x43c3e0@mhfdat-jp.bin,ダミー,
0x43c3e4@mhfdat-jp.bin,ダミー,
0x43c3e8@mhfdat-jp.bin,ダミー,
0x43c3ec@mhfdat-jp.bin,ダミー,
0x43c3f0@mhfdat-jp.bin,ダミー,
0x43c3f4@mhfdat-jp.bin,ダミー,
0x43c3f8@mhfdat-jp.bin,ダミー,
0x43c3fc@mhfdat-jp.bin,ダミー,
0x43c400@mhfdat-jp.bin,ダミー,
0x43c404@mhfdat-jp.bin,ダミー,
0x43c408@mhfdat-jp.bin,ダミー,
0x43c40c@mhfdat-jp.bin,ダミー,
0x43c410@mhfdat-jp.bin,ダミー,
0x43c414@mhfdat-jp.bin,ダミー,
0x43c418@mhfdat-jp.bin,ダミー,
0x43c41c@mhfdat-jp.bin,ダミー,
0x43c420@mhfdat-jp.bin,ダミー,
0x43c424@mhfdat-jp.bin,ダミー,
0x43c428@mhfdat-jp.bin,ダミー,
0x43c42c@mhfdat-jp.bin,ダミー,
0x43c430@mhfdat-jp.bin,ダミー,
0x43c434@mhfdat-jp.bin,ダミー,
0x43c438@mhfdat-jp.bin,ダミー,
0x43c43c@mhfdat-jp.bin,ダミー,
0x43c440@mhfdat-jp.bin,ダミー,
0x43c444@mhfdat-jp.bin,ダミー,
0x43c448@mhfdat-jp.bin,ダミー,
0x43c44c@mhfdat-jp.bin,ダミー,
0x43c450@mhfdat-jp.bin,ダミー,
0x43c454@mhfdat-jp.bin,ダミー,
0x43c458@mhfdat-jp.bin,ダミー,
0x43c45c@mhfdat-jp.bin,ダミー,
0x43c460@mhfdat-jp.bin,ホープブーツ,Hope Boots
0x43c464@mhfdat-jp.bin,エミットグリーヴ,エミット Greaves
0x43c468@mhfdat-jp.bin,エミットＦグリーヴ,エミットF Greaves
0x43c46c@mhfdat-jp.bin,エミットFXグリーヴ,エミットFX Greaves
0x43c470@mhfdat-jp.bin,エミットレギンス,エミット Leggings
0x43c474@mhfdat-jp.bin,エミットＦレギンス,エミットF Leggings
0x43c478@mhfdat-jp.bin,エミットFXレギンス,エミットFX Leggings
0x43c47c@mhfdat-jp.bin,ディボアグリーヴ,Diboa Greaves
0x43c480@mhfdat-jp.bin,ディボアＦグリーヴ,Diboa F Greaves
0x43c484@mhfdat-jp.bin,ディボアFXグリーヴ,Diboa FX Greaves
0x43c488@mhfdat-jp.bin,ディボアレギンス,Diboa Leggings
0x43c48c@mhfdat-jp.bin,ディボアＦレギンス,Diboa F Leggings
0x43c490@mhfdat-jp.bin,ディボアFXレギンス,Diboa FX Leggings
0x43c494@mhfdat-jp.bin,ピエトラＧグリーヴ,Pietra G Greaves
0x43c498@mhfdat-jp.bin,ピエトラGFグリーヴ,Pietra GF Greaves
0x43c49c@mhfdat-jp.bin,ピエトラＧレギンス,Pietra G Leggings
0x43c4a0@mhfdat-jp.bin,ピエトラGFレギンス,Pietra GF Leggings
0x43c4a4@mhfdat-jp.bin,ポカラＧグリーヴ,Pokara G Greaves
0x43c4a8@mhfdat-jp.bin,ポカラGFグリーヴ,Pokara GF Greaves
0x43c4ac@mhfdat-jp.bin,ポカラＧレギンス,Pokara G Leggings
0x43c4b0@mhfdat-jp.bin,ポカラGFレギンス,Pokara GF Leggings
0x43c4b4@mhfdat-jp.bin,ザザミＧグリーヴ,Hermitaur G Greaves
0x43c4b8@mhfdat-jp.bin,ザザミGFグリーヴ,Hermitaur GF Greaves
0x43c4bc@mhfdat-jp.bin,ザザミＧレギンス,Hermitaur G Leggings
0x43c4c0@mhfdat-jp.bin,ザザミGFレギンス,Hermitaur GF Leggings
0x43c4c4@mhfdat-jp.bin,クックＧグリーヴ,Kut-Ku G Greaves
0x43c4c8@mhfdat-jp.bin,クックGFグリーヴ,Kut-Ku GF Greaves
0x43c4cc@mhfdat-jp.bin,クックＧレギンス,Kut-Ku G Leggings
0x43c4d0@mhfdat-jp.bin,クックGFレギンス,Kut-Ku GF Leggings
0x43c4d4@mhfdat-jp.bin,ファルノＧグリーヴ,Farunokku G Greaves
0x43c4d8@mhfdat-jp.bin,ファルノGFグリーヴ,Farunokku GF Greaves
0x43c4dc@mhfdat-jp.bin,ファルノＧレギンス,Farunokku G Leggings
0x43c4e0@mhfdat-jp.bin,ファルノGFレギンス,Farunokku GF Leggings
0x43c4e4@mhfdat-jp.bin,ゲリョスＧグリーヴ,Gypceros G Greaves
0x43c4e8@mhfdat-jp.bin,ゲリョスGFグリーヴ,Gypceros GF Greaves
0x43c4ec@mhfdat-jp.bin,ゲリョスＧレギンス,Gypceros G Leggings
0x43c4f0@mhfdat-jp.bin,ゲリョスGFレギンス,Gypceros GF Leggings
0x43c4f4@mhfdat-jp.bin,コンガＧグリーヴ,Conga G Greaves
0x43c4f8@mhfdat-jp.bin,コンガGFグリーヴ,Conga GF Greaves
0x43c4fc@mhfdat-jp.bin,コンガＧレギンス,Conga G Leggings
0x43c500@mhfdat-jp.bin,コンガGFレギンス,Conga GF Leggings
0x43c504@mhfdat-jp.bin,ヘッジＧグリーヴ,Hyuji G Greaves
0x43c508@mhfdat-jp.bin,ヘッジGFグリーヴ,Hyuji GF Greaves
0x43c50c@mhfdat-jp.bin,ヘッジＧレギンス,Hyuji G Leggings
0x43c510@mhfdat-jp.bin,ヘッジGFレギンス,Hyuji GF Leggings
0x43c514@mhfdat-jp.bin,バサルＧグリーヴ,Basarios G Greaves
0x43c518@mhfdat-jp.bin,バサルGFグリーヴ,Basarios GF Greaves
0x43c51c@mhfdat-jp.bin,バサルＧレギンス,Basarios G Leggings
0x43c520@mhfdat-jp.bin,バサルGFレギンス,Basarios GF Leggings
0x43c524@mhfdat-jp.bin,レイアＧグリーヴ,Rathian G Greaves
0x43c528@mhfdat-jp.bin,レイアGFグリーヴ,Rathian GF Greaves
0x43c52c@mhfdat-jp.bin,レイアＧレギンス,Rathian G Leggings
0x43c530@mhfdat-jp.bin,レイアGFレギンス,Rathian GF Leggings
0x43c534@mhfdat-jp.bin,ギザミＧグリーヴ,Ceanataur G Greaves
0x43c538@mhfdat-jp.bin,ギザミGFグリーヴ,Ceanataur GF Greaves
0x43c53c@mhfdat-jp.bin,ギザミＧレギンス,Ceanataur G Leggings
0x43c540@mhfdat-jp.bin,ギザミGFレギンス,Ceanataur GF Leggings
0x43c544@mhfdat-jp.bin,御神楽Ｇ【袴】,Mikagura G【 Hakama 】
0x43c548@mhfdat-jp.bin,御神楽GF【袴】,Mikagura GF【 Hakama 】
0x43c54c@mhfdat-jp.bin,里神楽Ｇ【袴】,Satokagura G【 Hakama 】
0x43c550@mhfdat-jp.bin,里神楽GF【袴】,Satokagura GF【 Hakama 】
0x43c554@mhfdat-jp.bin,レウスＧグリーヴ,Rathalos G Greaves
0x43c558@mhfdat-jp.bin,レウスGFグリーヴ,Rathalos GF Greaves
0x43c55c@mhfdat-jp.bin,レウスＧレギンス,Rathalos G Leggings
0x43c560@mhfdat-jp.bin,レウスGFレギンス,Rathalos GF Leggings
0x43c564@mhfdat-jp.bin,ブランゴＧグリーヴ,Blango G Greaves
0x43c568@mhfdat-jp.bin,ブランゴGFグリーヴ,Blango GF Greaves
0x43c56c@mhfdat-jp.bin,ブランゴＧレギンス,Blango G Leggings
0x43c570@mhfdat-jp.bin,ブランゴGFレギンス,Blango GF Leggings
0x43c574@mhfdat-jp.bin,フルフルＧグリーヴ,Khezu G Greaves
0x43c578@mhfdat-jp.bin,フルフルGFグリーヴ,Khezu GF Greaves
0x43c57c@mhfdat-jp.bin,フルフルＧレギンス,Khezu G Leggings
0x43c580@mhfdat-jp.bin,フルフルGFレギンス,Khezu GF Leggings
0x43c584@mhfdat-jp.bin,ホープＧグリーヴ,Hope G Greaves
0x43c588@mhfdat-jp.bin,ホープGFグリーヴ,Hope GF Greaves
0x43c58c@mhfdat-jp.bin,ホープＧレギンス,Hope G Leggings
0x43c590@mhfdat-jp.bin,ホープGFレギンス,Hope GF Leggings
0x43c594@mhfdat-jp.bin,グラッシュフット,グラッシュ Feet
0x43c598@mhfdat-jp.bin,グラッシュＦフット,グラッシュF Feet
0x43c59c@mhfdat-jp.bin,グラッシュFYフット,グラッシュFY Feet
0x43c5a0@mhfdat-jp.bin,グラッシュHCフット,グラッシュHC Feet
0x43c5a4@mhfdat-jp.bin,グラッシュブーツ,グラッシュ Boots
0x43c5a8@mhfdat-jp.bin,グラッシュＦブーツ,グラッシュF Boots
0x43c5ac@mhfdat-jp.bin,グラッシュFYブーツ,グラッシュFY Boots
0x43c5b0@mhfdat-jp.bin,グラッシュHCブーツ,グラッシュHC Boots
0x43c5b4@mhfdat-jp.bin,タンドレスフット,Tandress Feet
0x43c5b8@mhfdat-jp.bin,タンドレスＦフット,Tandress F Feet
0x43c5bc@mhfdat-jp.bin,タンドレスFYフット,Tandress FY Feet
0x43c5c0@mhfdat-jp.bin,タンドレスHCフット,Tandress HC Feet
0x43c5c4@mhfdat-jp.bin,タンドレスブーツ,Tandress Boots
0x43c5c8@mhfdat-jp.bin,タンドレスＦブーツ,Tandress F Boots
0x43c5cc@mhfdat-jp.bin,タンドレスFYブーツ,Tandress FY Boots
0x43c5d0@mhfdat-jp.bin,タンドレスHCブーツ,Tandress HC Boots
0x43c5d4@mhfdat-jp.bin,ダミー,
0x43c5d8@mhfdat-jp.bin,ダミー,
0x43c5dc@mhfdat-jp.bin,ダミー,
0x43c5e0@mhfdat-jp.bin,ダミー,
0x43c5e4@mhfdat-jp.bin,ダミー,
0x43c5e8@mhfdat-jp.bin,ダミー,
0x43c5ec@mhfdat-jp.bin,ダミー,
0x43c5f0@mhfdat-jp.bin,ダミー,
0x43c5f4@mhfdat-jp.bin,ロウセスＧグリーヴ,Roses G Greaves
0x43c5f8@mhfdat-jp.bin,ロウセスＧレギンス,Roses G Leggings
0x43c5fc@mhfdat-jp.bin,シェルカＧレッグ,シェルカGレッグ
0x43c600@mhfdat-jp.bin,チェスカＧブーツ,チェスカG Boots
0x43c604@mhfdat-jp.bin,ロアースＧレッグ,ロアースGレッグ
0x43c608@mhfdat-jp.bin,ライードＧブーツ,ライードG Boots
0x43c60c@mhfdat-jp.bin,蒼竜ノ具足【脛当】,Green 竜ノ具足【脛当】
0x43c610@mhfdat-jp.bin,蒼竜ノ具足Ｆ【脛当】,Green 竜ノ具足F【脛当】
0x43c614@mhfdat-jp.bin,蒼竜ノ具足FZ【脛当】,Green 竜ノ具足FZ【脛当】
0x43c618@mhfdat-jp.bin,蒼竜ノ具足HC【脛当】,Green 竜ノ具足HC【脛当】
0x43c61c@mhfdat-jp.bin,蒼竜ノ具足HS【脛当】,Green 竜ノ具足HS【脛当】
0x43c620@mhfdat-jp.bin,蒼竜ノ羽織【脛当】,Green 竜ノ Haori 【脛当】
0x43c624@mhfdat-jp.bin,蒼竜ノ羽織Ｆ【脛当】,Green 竜ノ Haori F【脛当】
0x43c628@mhfdat-jp.bin,蒼竜ノ羽織FZ【脛当】,Green 竜ノ Haori FZ【脛当】
0x43c62c@mhfdat-jp.bin,蒼竜ノ羽織HC【脛当】,Green 竜ノ Haori HC【脛当】
0x43c630@mhfdat-jp.bin,蒼竜ノ羽織HS【脛当】,Green 竜ノ Haori HS【脛当】
0x43c634@mhfdat-jp.bin,オービスキック,Ukon キック
0x43c638@mhfdat-jp.bin,オービスＦキック,Ukon Fキック
0x43c63c@mhfdat-jp.bin,オービスFZキック,Ukon FZキック
0x43c640@mhfdat-jp.bin,オービスHCキック,Ukon HCキック
0x43c644@mhfdat-jp.bin,オービスブーツ,Ukon Boots
0x43c648@mhfdat-jp.bin,オービスＦブーツ,Ukon F Boots
0x43c64c@mhfdat-jp.bin,オービスFZブーツ,Ukon FZ Boots
0x43c650@mhfdat-jp.bin,オービスHCブーツ,Ukon HC Boots
0x43c654@mhfdat-jp.bin,オービスHSキック,Ukon HSキック
0x43c658@mhfdat-jp.bin,オービスGSキック,Ukon GSキック
0x43c65c@mhfdat-jp.bin,オービスHSブーツ,Ukon HS Boots
0x43c660@mhfdat-jp.bin,オービスGSブーツ,Ukon GS Boots
0x43c664@mhfdat-jp.bin,蒼竜ノ具足GS【脛当】,Green 竜ノ具足GS【脛当】
0x43c668@mhfdat-jp.bin,蒼竜ノ羽織GS【脛当】,Green 竜ノ Haori GS【脛当】
