location,source,target
0x935a9c@mhfdat-jp.bin,ベイビーブラスター,Baby Blaster
0x935aa0@mhfdat-jp.bin,アメシスキリー貤,Amethyst Killi Ⅰ
0x935aa4@mhfdat-jp.bin,アメシスキリー賖,Amethyst Killi Ⅱ
0x935aa8@mhfdat-jp.bin,アメシスキリー賕,Amethyst Killi Ⅲ
0x935aac@mhfdat-jp.bin,アメシスキリー賙,Amethyst Killi Ⅳ
0x935ab0@mhfdat-jp.bin,エクエスストリエ,Eques Story
0x935ab4@mhfdat-jp.bin,エクエススローク,Eques Law
0x935ab8@mhfdat-jp.bin,エクエスストラーダ,Eques Strada
0x935abc@mhfdat-jp.bin,ヴァイスグランツ,Weissglanz
0x935ac0@mhfdat-jp.bin,ヴァイスシュテル,Weissstern
0x935ac4@mhfdat-jp.bin,ストレガストリエ,Strega's Story
0x935ac8@mhfdat-jp.bin,ストレガスローク,Strega's Law
0x935acc@mhfdat-jp.bin,ストレガストラーダ,Strega Strada
0x935ad0@mhfdat-jp.bin,シュヴァルツグランツ,Schwarzglanz
0x935ad4@mhfdat-jp.bin,シュヴァルツシュテル,Schwarzstern
0x935ad8@mhfdat-jp.bin,閃影弓,Flash Shadow Bow
0x935adc@mhfdat-jp.bin,閃影弓【速】,"Flash Shadow Bow ""Quick"""
0x935ae0@mhfdat-jp.bin,閃影弓【迅】,"Flash Shadow Bow ""Swift"""
0x935ae4@mhfdat-jp.bin,閃影弓【瞬】,"Flash Shadow Bow ""Blink"""
0x935ae8@mhfdat-jp.bin,藍色ノ弓,Indigo Bow
0x935aec@mhfdat-jp.bin,藍色ノ弓【青】,"Indigo Bow ""Blue"""
0x935af0@mhfdat-jp.bin,藍色ノ弓【紺】,"Indigo Bow ""Navy"""
0x935af4@mhfdat-jp.bin,藍色ノ弓【静】,"Indigo Bow ""Quiet"""
0x935af8@mhfdat-jp.bin,時雨ノ弓,Drizzle Bow
0x935afc@mhfdat-jp.bin,時雨ノ弓【雫】,"Drizzle Bow ""Drop"""
0x935b00@mhfdat-jp.bin,時雨ノ弓【霧】,"Drizzle Bow ""Mist"""
0x935b04@mhfdat-jp.bin,時雨ノ弓【雲】,"Drizzle Bow ""Cloud"""
0x935b08@mhfdat-jp.bin,緋色ノ弓,Scarlet Bow
0x935b0c@mhfdat-jp.bin,緋色ノ弓【赤】,"Scarlet Bow ""Crimson"""
0x935b10@mhfdat-jp.bin,緋色ノ弓【朱】,"Scarlet Bow ""Vermillion"""
0x935b14@mhfdat-jp.bin,緋色ノ弓【焔】,"Scarlet Bow ""Flame"""
0x935b18@mhfdat-jp.bin,迅雷弓,Thunderclap Bow
0x935b1c@mhfdat-jp.bin,迅雷弓【稲妻】,"Thndrclap Bow""Lightning"""
0x935b20@mhfdat-jp.bin,迅雷弓【稲光】,"Thunderclap Bow ""Bolt"""
0x935b24@mhfdat-jp.bin,迅雷弓【閃光】,"Thunderclap Bow ""Glint"""
0x935b28@mhfdat-jp.bin,黒弓,Black Bow
0x935b2c@mhfdat-jp.bin,黒弓【夜】,"Black Bow ""Evening"""
0x935b30@mhfdat-jp.bin,黒弓【月夜】,"Black Bow ""Night"""
0x935b34@mhfdat-jp.bin,黒弓【永夜】,"Black Bow ""Eternity"""
0x935b38@mhfdat-jp.bin,射手翔弓・氷,Enki Frostbow
0x935b3c@mhfdat-jp.bin,射手翔弓・氷【燦然】,Enki Fierce Frostbow
0x935b40@mhfdat-jp.bin,射手翔弓・氷【絢爛】,Enki Violent Frostbow
0x935b44@mhfdat-jp.bin,試作型工房弓,Prototype Workshop Bow
0x935b48@mhfdat-jp.bin,正式採用工房弓,Official Workshop Bow
0x935b4c@mhfdat-jp.bin,正式採用工房弓・改,Official Workshop Bow+
0x935b50@mhfdat-jp.bin,工房長弓,Factory Chief Longbow
0x935b54@mhfdat-jp.bin,試作型工房水弓,W.Prototype Workshop Bow
0x935b58@mhfdat-jp.bin,正式採用工房水弓,W.Official Wokshop Bow
0x935b5c@mhfdat-jp.bin,正式採用工房水弓・改,W.Official Wokshop Bow+
0x935b60@mhfdat-jp.bin,工房長弓【翠雨】,"FctoryChiefLongbow""Rain"""
0x935b64@mhfdat-jp.bin,ヴァイスカピテル,Weiskapitel
0x935b68@mhfdat-jp.bin,シュヴァルツカピテル,Schwarzkapitel
0x935b6c@mhfdat-jp.bin,アミクスアルクス𧶠,Amicus Arc Ⅴ
0x935b70@mhfdat-jp.bin,相互ラグマ式放雷弓,C404・相互ラグマ式放雷弓
0x935b74@mhfdat-jp.bin,アルゲンキャノン,Argen Cannon
0x935b78@mhfdat-jp.bin,アルゲンランチャー,Argen Launcher
0x935b7c@mhfdat-jp.bin,ジルバヴィーゼ,Zilvawiese
0x935b80@mhfdat-jp.bin,ジルバデューネ,Zilvadune
0x935b84@mhfdat-jp.bin,アルゲンボウガン,Argen Bowgun
0x935b88@mhfdat-jp.bin,アルゲンフェキア,CA04・アルゲンフェキア
0x935b8c@mhfdat-jp.bin,ジルバゲラーデ,Zilvagerade
0x935b90@mhfdat-jp.bin,ジルバリーニエ,Zilvalinie
0x935b94@mhfdat-jp.bin,アルゲンボウ,Argen Bow
0x935b98@mhfdat-jp.bin,アルゲンルーク,Argen Rook
0x935b9c@mhfdat-jp.bin,ジルバミステル,Zilvamist
0x935ba0@mhfdat-jp.bin,ジルバカピテル,Zilvakapitel
0x935ba4@mhfdat-jp.bin,ベルヴァカノン,Power Stinger
0x935ba8@mhfdat-jp.bin,ベルヴァノヴァ,Wild Stinger
0x935bac@mhfdat-jp.bin,ベルヴァスレイ,Fatal Stinker
0x935bb0@mhfdat-jp.bin,クックファイアバード,Kut-Ku Firebird
0x935bb4@mhfdat-jp.bin,クックヴァイパー,Kut-Ku Viper
0x935bb8@mhfdat-jp.bin,クックソルトティス,D604・クックソルトティス
0x935bbc@mhfdat-jp.bin,ハートレスサターン,Heartless Satan
0x935bc0@mhfdat-jp.bin,ハートレスブレイザー,Heartless Blaze
0x935bc4@mhfdat-jp.bin,ハートレスレクサス,Heartless Luxus
0x935bc8@mhfdat-jp.bin,飛炎弓リオヴェント,Queen Blaster
0x935bcc@mhfdat-jp.bin,飛炎弓リオトルネード,Queen's Melody
0x935bd0@mhfdat-jp.bin,飛炎弓リオフォラータ,Queen's Rhapsody
0x935bd4@mhfdat-jp.bin,飛炎弓リオブリッツ,Queen's Blitz
0x935bd8@mhfdat-jp.bin,水竜弓【静】,Quiet Plesioth Bow
0x935bdc@mhfdat-jp.bin,水竜弓【動】,Motion Plesioth Bow
0x935be0@mhfdat-jp.bin,水竜弓【暴】,Violent Plesioth Bow
0x935be4@mhfdat-jp.bin,水竜弓【猛】,Ferocious Plesioth Bow
0x935be8@mhfdat-jp.bin,ルメン＝アーラ,Ruko's Lumen
0x935bec@mhfdat-jp.bin,テネブラ＝アーラ,Ruko's Tenebra
0x935bf0@mhfdat-jp.bin,ニゲル＝テネブラ,Niger's Tebera
0x935bf4@mhfdat-jp.bin,グラヴィレイ,Graveley
0x935bf8@mhfdat-jp.bin,グラヴィリーニア,Gravilina
0x935bfc@mhfdat-jp.bin,グラヴィフレイ,Gravifrey
0x935c00@mhfdat-jp.bin,クエルディアハウル,Nero's Howl
0x935c04@mhfdat-jp.bin,クエルディアロワー,Nero's Roar
0x935c08@mhfdat-jp.bin,クエルディアラスタ,Nero's Blaster
0x935c0c@mhfdat-jp.bin,天狼獄重砲【嵐雪】,"Alpha Canis ""Snowstorm"""
0x935c10@mhfdat-jp.bin,ガウシカボンバー,Anteka Bomber
0x935c14@mhfdat-jp.bin,ヴァイスデューネ,Weiss Dune
0x935c18@mhfdat-jp.bin,シュヴァルツデューネ,Schwarz Dune
0x935c1c@mhfdat-jp.bin,侠砲ディアブロス,Diablos Firearm
0x935c20@mhfdat-jp.bin,凶砲ディアブラック,Diablack Firearm
0x935c24@mhfdat-jp.bin,老山龍砲・煉,Lao-Shan Dragon Cannon
0x935c28@mhfdat-jp.bin,ヴォルカノーネ,Vor Kanone
0x935c2c@mhfdat-jp.bin,レアメタルフレーム,Rare Metal Frame
0x935c30@mhfdat-jp.bin,ヴァイスグローネ,Weisskrone
0x935c34@mhfdat-jp.bin,シュヴァルツグローネ,Schwarzkrone
0x935c38@mhfdat-jp.bin,緋骨軽弩,Scarlet LBG
0x935c3c@mhfdat-jp.bin,緋骨軽弩【飛水】,"Scarlet LBG ""Ripple"""
0x935c40@mhfdat-jp.bin,緋骨軽弩【飛鳥】,"Scarlet LBG ""Bird"""
0x935c44@mhfdat-jp.bin,緋猛軽弩【雄飛】,"Scarlet LBG ""Heroic"""
0x935c48@mhfdat-jp.bin,アルテミスハート,Artemis Heart
0x935c4c@mhfdat-jp.bin,アルテミスバレッタ,Artemis Baretta
0x935c50@mhfdat-jp.bin,アルテミスヴェスパ,Artemis Wasp
0x935c54@mhfdat-jp.bin,ユニアータ,Uniata
0x935c58@mhfdat-jp.bin,ユニアッティ,Uniatti
0x935c5c@mhfdat-jp.bin,ユニカン・ガーノ,Uniatti Gano
0x935c60@mhfdat-jp.bin,イクルータ,Ecruter
0x935c64@mhfdat-jp.bin,イクルッティ,0105・イクルッティ
0x935c68@mhfdat-jp.bin,イクロン・ガーノ,0205・イクロン・ガーノ
0x935c6c@mhfdat-jp.bin,エクエスシュナット,0305・エクエスシュナット
0x935c70@mhfdat-jp.bin,エクエスリャトーナ,Eques Bayonet
0x935c74@mhfdat-jp.bin,ヴァイスクノスペ,Weisse Knospe
0x935c78@mhfdat-jp.bin,ヴァイスブルーメ,Weisse Blume
0x935c7c@mhfdat-jp.bin,ストレガシュナット,0705・ストレガシュナット
0x935c80@mhfdat-jp.bin,ストレガリャトーナ,Strega Bayonet
0x935c84@mhfdat-jp.bin,シュヴァルツクノスペ,Schwarze Knospe
0x935c88@mhfdat-jp.bin,シュヴァルツブルーメ,Schwarze Blume
0x935c8c@mhfdat-jp.bin,ヴァイスリーニエ,Weisslinie
0x935c90@mhfdat-jp.bin,シュヴァルツリーニエ,Schwarzlinie
0x935c94@mhfdat-jp.bin,火竜弩・閃,Flash Fire Wrath
0x935c98@mhfdat-jp.bin,ダーティバンデージ,Dirty Bandage
0x935c9c@mhfdat-jp.bin,スリーピングデモン,Sleeping Demon
0x935ca0@mhfdat-jp.bin,緋骨弓,Scarlet Bow
0x935ca4@mhfdat-jp.bin,緋骨弓【眼光】,"Scarlet Bow ""Glint"""
0x935ca8@mhfdat-jp.bin,緋骨弓【鵜目】,"Scarlet Bow ""Cormorant"""
0x935cac@mhfdat-jp.bin,緋骨弓【開眼】,"Scarlet Bow ""Insight"""
0x935cb0@mhfdat-jp.bin,緋猛弓【鷲目】,"Scarlet Bow ""Eagle Eye"""
0x935cb4@mhfdat-jp.bin,緋猛弓【鷹目】,"Scarlet Bow ""Hawk Eye"""
0x935cb8@mhfdat-jp.bin,覇帝弓アイカムトルム,Akantor Bow
0x935cbc@mhfdat-jp.bin,覇帝弓カンカムトルム,Akantor Supremacy
0x935cc0@mhfdat-jp.bin,覇帝弓クンカムトルム,Akantor Commandment
0x935cc4@mhfdat-jp.bin,覇帝弓アシカムトルム,Akantor Tyranny
0x935cc8@mhfdat-jp.bin,ブレイブボウ貤,Brave Bow Ⅰ
0x935ccc@mhfdat-jp.bin,ブレイブボウ賖,Brave Bow Ⅱ
0x935cd0@mhfdat-jp.bin,ブレイブボウ賕,Brave Bow Ⅲ
0x935cd4@mhfdat-jp.bin,ブレイブシューター,Brave Shooter
0x935cd8@mhfdat-jp.bin,射手翔弓・雷,Enki Stormbow
0x935cdc@mhfdat-jp.bin,射手翔弓・雷【燦然】,Enki Fierce Stormbow
0x935ce0@mhfdat-jp.bin,射手翔弓・雷【絢爛】,Enki Violent Stormbow
0x935ce4@mhfdat-jp.bin,天蝎神弓・水,Scorpio Aquabow
0x935ce8@mhfdat-jp.bin,天蝎神弓・水【燦然】,Scorpio Fierce Aquabow
0x935cec@mhfdat-jp.bin,天蝎神弓・水【絢爛】,Scorpio Violent Flamebow
0x935cf0@mhfdat-jp.bin,イエラブリーヤ,2405・イエラブリーヤ
0x935cf4@mhfdat-jp.bin,イエラディスパル,2505・イエラディスパル
0x935cf8@mhfdat-jp.bin,イエラタラルド,2605・イエラタラルド
0x935cfc@mhfdat-jp.bin,エル・グラシル,2705・エル・グラシル
0x935d00@mhfdat-jp.bin,ドレックブリーヤ,2805・ドレックブリーヤ
0x935d04@mhfdat-jp.bin,ドレックディスパル,2905・ドレックディスパル
0x935d08@mhfdat-jp.bin,ドレックタラルド,2A05・ドレックタラルド
0x935d0c@mhfdat-jp.bin,エル・アサシネイタ,El Assassinator
0x935d10@mhfdat-jp.bin,ヴァシムボウ,Vashimu Bow
0x935d14@mhfdat-jp.bin,ヴァシムアロー,Vashimu Arrow
0x935d18@mhfdat-jp.bin,ヴァシムシュート,Vashimu Shot
0x935d1c@mhfdat-jp.bin,ヴァシムブラスター,Vashimu Blaster
0x935d20@mhfdat-jp.bin,黒弓【朧夜】,"Black Bow ""Mist"""
0x935d24@mhfdat-jp.bin,深流弓【竜宮】,"Deep Sea Bow ""Ryugu"""
0x935d28@mhfdat-jp.bin,ハートショットボウ賕,Heart Shot Bow III
0x935d2c@mhfdat-jp.bin,龍弓【城崩】,"Dragon Bow ""Ruins"""
0x935d30@mhfdat-jp.bin,フォルテアフラタス,Fortea Flatus
0x935d34@mhfdat-jp.bin,アートルマテリア,3505・アートルマテリア
0x935d38@mhfdat-jp.bin,多殻重砲,Taikun Cannon
0x935d3c@mhfdat-jp.bin,多殻重砲【葉蘭】,"TaikunCannon""Aspidistra"""
0x935d40@mhfdat-jp.bin,多殻重砲【鬼蕗】,"Taikun Cannon ""Gunnera"""
0x935d44@mhfdat-jp.bin,多殻堅重砲【八角蓮】,"Taikannon ""Dysosma"""
0x935d48@mhfdat-jp.bin,怒髪砲【紅桜】SP,"Fury Hbg ""Sakura"" SP"
0x935d4c@mhfdat-jp.bin,溶岩重砲ラヴァブレス,Lava Breath Heavy Bowgun
0x935d50@mhfdat-jp.bin,溶岩重砲ラヴァボイス,Lava Voice Heavy Bowgun
0x935d54@mhfdat-jp.bin,溶岩重砲ヴォルサイン,Lava Song Heavy Bowun
0x935d58@mhfdat-jp.bin,覇導砲,Succession Gun
0x935d5c@mhfdat-jp.bin,覇導砲・世環弩,Era Succession Bowgun
0x935d60@mhfdat-jp.bin,覇導砲・沙阿弩,Awa Succession Bowgun
0x935d64@mhfdat-jp.bin,覇導砲・閻弩,Yama Succession Bowgun
0x935d68@mhfdat-jp.bin,クシャレラ＝カムイ,Kushala's Divinity
0x935d6c@mhfdat-jp.bin,タンクメイジ賖,Tank Mage Ⅱ
0x935d70@mhfdat-jp.bin,ラヴァヘレティック,Lava Heretic
0x935d74@mhfdat-jp.bin,グラビモスヴォギト,Gravios Howl
0x935d78@mhfdat-jp.bin,大蛇ノ軽弩,Ophion Launcher
0x935d7c@mhfdat-jp.bin,大蛇ノ軽弩【燦然】,"Ophion Launcher ""Flash"""
0x935d80@mhfdat-jp.bin,大蛇ノ軽弩【絢爛】,"Ophion Launcher ""Shine"""
0x935d84@mhfdat-jp.bin,大蛇ノ軽弩【煌然】,"Ophion Launcher ""Glory"""
0x935d88@mhfdat-jp.bin,フエロローザ,Ferrum Rose
0x935d8c@mhfdat-jp.bin,ラーメローザ,Cooper Rose
0x935d90@mhfdat-jp.bin,メタロローザ,Metal Rose
0x935d94@mhfdat-jp.bin,テオ＝バラージ,Teo's Barrage
0x935d98@mhfdat-jp.bin,舞撃迅銃・氷,Waltz Iceshot
0x935d9c@mhfdat-jp.bin,舞撃迅銃・氷【燦然】,Waltz Fierce Iceshot
0x935da0@mhfdat-jp.bin,舞撃迅銃・氷【絢爛】,Waltz Savage Iceshot
0x935da4@mhfdat-jp.bin,ＶＬＳ−９７０１,VLS-9701
0x935da8@mhfdat-jp.bin,あかねこエターナル,Red Cat Eternal
0x935dac@mhfdat-jp.bin,黄金魚砲,Goldfish Cannon
0x935db0@mhfdat-jp.bin,きょうかんねこハウス,Today's Cat House
0x935db4@mhfdat-jp.bin,ゲイルアンガー,Furious Gale
0x935db8@mhfdat-jp.bin,ヘイルバレッツ・白,Hailbullet・White
0x935dbc@mhfdat-jp.bin,鉄火ガン改,Iron Fire Gun+
0x935dc0@mhfdat-jp.bin,オイレ・クリンゲ,Eulenklinge
0x935dc4@mhfdat-jp.bin,ファルケ・クリンゲ,Falkenklinge
0x935dc8@mhfdat-jp.bin,アドラー・クリンゲ,Adlerklinge
0x935dcc@mhfdat-jp.bin,ヒンメル・レベル,Himmel Level
0x935dd0@mhfdat-jp.bin,ブリッツ・レベル,Blitz Level
0x935dd4@mhfdat-jp.bin,氷雪弓,Frost Bow
0x935dd8@mhfdat-jp.bin,氷雪弓【寒波】,"Frost Bow ""Cold Wave"""
0x935ddc@mhfdat-jp.bin,氷雪弓【寒花】,"Frost Bow ""Ice Flower"""
0x935de0@mhfdat-jp.bin,氷雪弓【寒風】,"Frost Bow ""Northwind"""
0x935de4@mhfdat-jp.bin,デュローディア,Durodia
0x935de8@mhfdat-jp.bin,コデュローディア,Cordurodia
0x935dec@mhfdat-jp.bin,ポデュローディア,Podurodia
0x935df0@mhfdat-jp.bin,クロークジュード,6405・クロークジュード
0x935df4@mhfdat-jp.bin,タミルティア,Tamil Tier
0x935df8@mhfdat-jp.bin,コタミルティア,6605・コタミルティア
0x935dfc@mhfdat-jp.bin,ポタミルティア,6705・ポタミルティア
0x935e00@mhfdat-jp.bin,ビザーモルド,6805・ビザーモルド
0x935e04@mhfdat-jp.bin,天蝎神弓・火,Scorpio Flamebow
0x935e08@mhfdat-jp.bin,天蝎神弓・火【燦然】,Scorpio Fierce Flamebow
0x935e0c@mhfdat-jp.bin,天蝎神弓・火【絢爛】,Scorpio Violent Flamebow
0x935e10@mhfdat-jp.bin,ルークスボウ,Lucky Bow
0x935e14@mhfdat-jp.bin,ルークス・ソリス,Lucky Solis
0x935e18@mhfdat-jp.bin,ルークス・ルナエ,Lucky Lunar
0x935e1c@mhfdat-jp.bin,トワイライト,Twilight
0x935e20@mhfdat-jp.bin,カルドストリエ,Cardo Strier
0x935e24@mhfdat-jp.bin,カルドスローク,Cardo Stark
0x935e28@mhfdat-jp.bin,ロートグランツ,Rotglanz
0x935e2c@mhfdat-jp.bin,ロートシュテル,Rotstern
0x935e30@mhfdat-jp.bin,オステオン・メリッタ,7405・オステオン・メリッタ
0x935e34@mhfdat-jp.bin,オステオン・マリキタ,7505・オステオン・マリキタ
0x935e38@mhfdat-jp.bin,オステオン・シガール,7605・オステオン・シガール
0x935e3c@mhfdat-jp.bin,オステオン・グリレ,7705・オステオン・グリレ
0x935e40@mhfdat-jp.bin,ハートシューター,Heart Shooter
0x935e44@mhfdat-jp.bin,スティアファーボウ,Frozen Leather Bow
0x935e48@mhfdat-jp.bin,ディフズボウ,Diff Bow
0x935e4c@mhfdat-jp.bin,繁栄と無敗の神弓,Invincible Prosperity B.
0x935e50@mhfdat-jp.bin,シュヴァルツニーゼン,Schwarzriesen
0x935e54@mhfdat-jp.bin,キャラバン轟砲,Caravan Roar Gun
0x935e58@mhfdat-jp.bin,シュヴァルツトラオム,Schwarzsturm
0x935e5c@mhfdat-jp.bin,ＶＬＳ−９７００α,VLS-9700α
0x935e60@mhfdat-jp.bin,シュヴァルツトレーネ,Schwarztraene
0x935e64@mhfdat-jp.bin,黒弓【常闇】,"Black Bow ""Darkness"""
0x935e68@mhfdat-jp.bin,晶重弩,Crystal Heavy Bowgun
0x935e6c@mhfdat-jp.bin,晶重弩ルーチェ,Lucent Crystal Hbg
0x935e70@mhfdat-jp.bin,閃晶重弩イルミラーレ,Flash Crystal Hbg
0x935e74@mhfdat-jp.bin,ダミー,
0x935e78@mhfdat-jp.bin,アウフ・クリンゲ,Auf Klinge
0x935e7c@mhfdat-jp.bin,バウエン・クリンゲ,Bogen Klinge
0x935e80@mhfdat-jp.bin,ズィエレン・クリンゲ,Zielen Klinge
0x935e84@mhfdat-jp.bin,アングリフ・レベル,Angry Rebel
0x935e88@mhfdat-jp.bin,コクロウホウ【烏】,Raven Heirlooom
0x935e8c@mhfdat-jp.bin,コクロウホウ【狼】,Wolf Heirlooom
0x935e90@mhfdat-jp.bin,コクロウホウ【豹】,Crow Heirloom
0x935e94@mhfdat-jp.bin,大蛇ノ重弩,Ophion Cannon
0x935e98@mhfdat-jp.bin,大蛇ノ重弩【燦然】,"Ophion Cannon ""Flash"""
0x935e9c@mhfdat-jp.bin,大蛇ノ重弩【絢爛】,"Ophion Cannon ""Shine"""
0x935ea0@mhfdat-jp.bin,大蛇ノ重弩【煌然】,"Ophion Cannon ""Glory"""
0x935ea4@mhfdat-jp.bin,オーロワキャノン,Aurora Cannon
0x935ea8@mhfdat-jp.bin,オーロワランチャー,Aurora Launcher
0x935eac@mhfdat-jp.bin,ゴルトヴィーゼ,Gold Wiese
0x935eb0@mhfdat-jp.bin,ゴルトデューネ,Gold Dune
0x935eb4@mhfdat-jp.bin,ゴルトフレッサ,Gold Fresser
0x935eb8@mhfdat-jp.bin,フェイムスパエラ,9605・フェイムスパエラ
0x935ebc@mhfdat-jp.bin,カリュプスパエラ,9705・カリュプスパエラ
0x935ec0@mhfdat-jp.bin,カノ＝アンスル,9805・カノ＝アンスル
0x935ec4@mhfdat-jp.bin,アルグムスパエラ,Argum Sphere
0x935ec8@mhfdat-jp.bin,ラティヌスパエラ,9A05・ラティヌスパエラ
0x935ecc@mhfdat-jp.bin,ウル＝ベルカナ,9B05・ウル＝ベルカナ
0x935ed0@mhfdat-jp.bin,レブ・マシロフ,9C05・レブ・マシロフ
0x935ed4@mhfdat-jp.bin,レブ・ジグモス,9D05・レブ・ジグモス
0x935ed8@mhfdat-jp.bin,レブ・クロガル,9E05・レブ・クロガル
0x935edc@mhfdat-jp.bin,五拾式大筒重砲,5th Type Heavy Bowgun
0x935ee0@mhfdat-jp.bin,零式大筒重砲,Zero Type Heavy Bowgun
0x935ee4@mhfdat-jp.bin,Ｓ・アルバレスト賖,S.Arbalest Ⅱ
0x935ee8@mhfdat-jp.bin,メガバスタークラブ,Mega Buster Crab
0x935eec@mhfdat-jp.bin,ガノスクリーム,Plesioth Scream
0x935ef0@mhfdat-jp.bin,猪突軽弩・走,Reckless Wildboar Run
0x935ef4@mhfdat-jp.bin,猪突軽弩・転,Reckless Wildboar Flail
0x935ef8@mhfdat-jp.bin,猪突軽弩・暴,Violent Wildboar Gun
0x935efc@mhfdat-jp.bin,ダミー,
0x935f00@mhfdat-jp.bin,怒髪軽弩【新緑】SP,"Fury Lbg ""Verdure""SP"
0x935f04@mhfdat-jp.bin,オーロワボウガン,Aurora Bowgun
0x935f08@mhfdat-jp.bin,オーロワフェキア,AA05・オーロワフェキア
0x935f0c@mhfdat-jp.bin,ゴルトゲラーデ,Goldgerade
0x935f10@mhfdat-jp.bin,ゴルトリーニエ,Goldlinie
0x935f14@mhfdat-jp.bin,ゴルトアウラ,Goldaura
0x935f18@mhfdat-jp.bin,セイア・ブーケ,Seia Bouquet
0x935f1c@mhfdat-jp.bin,タレイア・ブーケ,Thalia Bouquet
0x935f20@mhfdat-jp.bin,ヴィーナス・ブーケ,Venus Bouquet
0x935f24@mhfdat-jp.bin,イリス・ブーケ,Iris Bouquet
0x935f28@mhfdat-jp.bin,カリス・ブーケ,Charis Bouquet
0x935f2c@mhfdat-jp.bin,舞撃迅銃・雷,Waltz Boltshot
0x935f30@mhfdat-jp.bin,舞撃迅銃・雷【燦然】,Waltz Fierce Boltshot
0x935f34@mhfdat-jp.bin,舞撃迅銃・雷【絢爛】,Waltz Violent Boltshot
0x935f38@mhfdat-jp.bin,イスナボウガン,Isna Bowgun
0x935f3c@mhfdat-jp.bin,イスナバレッツ,Isna Baretta
0x935f40@mhfdat-jp.bin,イスナブラスト,Isna Blast
0x935f44@mhfdat-jp.bin,イスナアサルト,Isna Assault
0x935f48@mhfdat-jp.bin,サラーサボウガン,BA05・サラーサボウガン
0x935f4c@mhfdat-jp.bin,サラーサバレッツ,BB05・サラーサバレッツ
0x935f50@mhfdat-jp.bin,サラーサブラスト,BC05・サラーサブラスト
0x935f54@mhfdat-jp.bin,サラーサアサルト,BD05・サラーサアサルト
0x935f58@mhfdat-jp.bin,カオスフリルパラソル,Chaos Parasol
0x935f5c@mhfdat-jp.bin,ジャーマピラータ,Lavafish Light Gun
0x935f60@mhfdat-jp.bin,ワイルドベンディト,Wild Blessing
0x935f64@mhfdat-jp.bin,コメテス＝アーラ,Ruko's Comet
0x935f68@mhfdat-jp.bin,ステルラ＝アーラ,Ruko's Stellar
0x935f6c@mhfdat-jp.bin,ルナ＝アーラ,Ruko's Lunar
0x935f70@mhfdat-jp.bin,ニゲル・Ｌ・アーラ,Niger L. Ruko
0x935f74@mhfdat-jp.bin,ニゲル＝ルナ,Niger's Luna
0x935f78@mhfdat-jp.bin,キルシュ・フォイア,Kirschfeuer
0x935f7c@mhfdat-jp.bin,キルシュ・フランメ,Kirschflamme
0x935f80@mhfdat-jp.bin,キルシュ・ヒッツェ,Kirschhitze
0x935f84@mhfdat-jp.bin,キルシュ・ゾンネ,Kirschsonne
0x935f88@mhfdat-jp.bin,怒髪獄絶弓【桜吹雪】,"FuryBow""Sakurastorm"""
0x935f8c@mhfdat-jp.bin,ジェビアボウ,Jebia Bow
0x935f90@mhfdat-jp.bin,ジェビアアロー,Jebia Arrow
0x935f94@mhfdat-jp.bin,ジェビアシュート,Jebia Shot
0x935f98@mhfdat-jp.bin,ジェビアブラスター,Jebia Blaster
0x935f9c@mhfdat-jp.bin,ジェビアバスター,Jebia Buster
0x935fa0@mhfdat-jp.bin,オーロワボウ,Aurora Bow
0x935fa4@mhfdat-jp.bin,オーロワルーク,Aurora Rook
0x935fa8@mhfdat-jp.bin,ゴルトミステル,Goldmistel
0x935fac@mhfdat-jp.bin,ゴルトカピテル,Goldkapitel
0x935fb0@mhfdat-jp.bin,ゴルトライゼ,Goldreise
0x935fb4@mhfdat-jp.bin,ルナ・ヴォラル,Lunar Volar
0x935fb8@mhfdat-jp.bin,ルナ・サルタル,Lunar Saltar
0x935fbc@mhfdat-jp.bin,オステオン・パウーク,D705・オステオン・パウーク
0x935fc0@mhfdat-jp.bin,アミクスアルウス,Amicus Arrow
0x935fc4@mhfdat-jp.bin,藍色ノ弓【冬】,"Indigo bow ""Winter"""
0x935fc8@mhfdat-jp.bin,ラッシュボウ,Rush Bow
0x935fcc@mhfdat-jp.bin,エクセレンボウ,Excellent Bow
0x935fd0@mhfdat-jp.bin,パワーハンターボウ𧶠,Power Hunter Bow Ⅴ
0x935fd4@mhfdat-jp.bin,アートルマックス,DD05・アートルマックス
0x935fd8@mhfdat-jp.bin,サフィールレイヴン𧶠,Sapphir Raven Ⅴ
0x935fdc@mhfdat-jp.bin,弩岩重弩【射】,DF05・弩岩重弩【射】
0x935fe0@mhfdat-jp.bin,弩岩獄重弩【構射】,E005・弩岩獄重弩【構射】
0x935fe4@mhfdat-jp.bin,弩岩獄重弩【狙熱射】,E105・弩岩獄重弩【狙熱射】
0x935fe8@mhfdat-jp.bin,殻王獄重砲【彗星】,Comet Sheelking Hbg
0x935fec@mhfdat-jp.bin,真舞雷極弓【瑞鶴】,True Crane Thunder Bow
0x935ff0@mhfdat-jp.bin,エピドシスバスター貤,Epidemic Buster Ⅰ
0x935ff4@mhfdat-jp.bin,エピドシスバスター賖,Epidemic Buster Ⅱ
0x935ff8@mhfdat-jp.bin,エピドシスバスター賕,Epidemic Buster Ⅲ
0x935ffc@mhfdat-jp.bin,カンビオデビル貤,Cambio Devil Ⅰ
0x936000@mhfdat-jp.bin,カンビオデビル賖,Cambio Devil Ⅱ
